TOA,Delta TOA,PW,power,angle
79680,120,0.3,1.4,57
79842,27,0.3,1.4,57
80139,69,0.3,1.4,57
80652,72,0.3,1.4,57
81273,63,0.3,1.4,57
81435,90,0.3,1.4,57
81732,22,0.3,1.4,57
82245,105,0.3,1.4,57
82866,46,0.3,1.4,57
83028,28,0.3,1.4,57
83325,195,0.3,1.4,57
83838,98,0.3,1.4,57
84459,54,0.3,1.4,57
84918,3,0.3,1.4,57
85431,6,0.3,1.4,57
86052,42,0.3,1.4,57
86214,24,0.3,1.4,57
86511,11,0.3,1.4,57
87024,69,0.3,1.4,57
87645,180,0.3,1.4,57
87807,77,0.3,1.4,57
88104,129,0.3,1.4,57
88617,27,0.3,1.4,57
89238,218,0.3,1.4,57
89400,140,0.3,1.4,57
89697,192,0.3,1.4,57
90210,30,0.3,1.4,57
90831,51,0.3,1.4,57
91803,3,0.3,1.4,57
92424,114,0.3,1.4,57
92586,21,0.3,1.4,57
92883,63,0.3,1.4,57
93396,66,0.3,1.4,57
94017,157,0.3,1.4,57
94179,84,0.3,1.4,57
94476,126,0.3,1.4,57
94989,129,0.3,1.4,57
95610,140,0.3,1.4,57
95772,72,0.3,1.4,57
96069,139,0.3,1.4,57
192,0,0.3,1.4,57
813,13,0.3,1.4,57
1272,42,0.3,1.4,57
2406,106,0.3,1.4,57
2568,18,0.3,1.4,57
2865,60,0.3,1.4,57
3378,63,0.3,1.4,57
3999,89,0.3,1.4,57
4161,21,0.3,1.4,57
4458,123,0.3,1.4,57
4971,126,0.3,1.4,57
5592,62,0.3,1.4,57
5754,4,0.3,1.4,57
6051,71,0.3,1.4,57
6564,174,0.3,1.4,57
7185,45,0.3,1.4,57
7347,97,0.3,1.4,57
7644,54,0.3,1.4,57
8157,47,0.3,1.4,57
8778,38,0.3,1.4,57
8940,15,0.3,1.4,57
9237,57,0.3,1.4,57
9750,60,0.3,1.4,57
10371,21,0.3,1.4,57
10533,78,0.3,1.4,57
10830,120,0.3,1.4,57
11343,73,0.3,1.4,57
11964,234,0.3,1.4,57
12126,141,0.3,1.4,57
12423,3,0.3,1.4,57
12936,96,0.3,1.4,57
13557,42,0.3,1.4,57
13719,19,0.3,1.4,57
14016,246,0.3,1.4,57
14529,249,0.3,1.4,57
15150,105,0.3,1.4,57
15312,12,0.3,1.4,57
15609,54,0.3,1.4,57
16122,22,0.3,1.4,57
16743,33,0.3,1.4,57
16905,75,0.3,1.4,57
17202,62,0.3,1.4,57
17715,5,0.3,1.4,57
18336,231,0.3,1.4,57
18498,68,0.3,1.4,57
18795,165,0.3,1.4,57
19308,18,0.3,1.4,57
19929,39,0.3,1.4,57
20388,238,0.3,1.4,57
20901,201,0.3,1.4,57
21522,82,0.3,1.4,57
21684,9,0.3,1.4,57
21981,51,0.3,1.4,57
22494,54,0.3,1.4,57
23115,165,0.3,1.4,57
23277,47,0.3,1.4,57
23574,114,0.3,1.4,57
24087,67,0.3,1.4,57
24708,228,0.3,1.4,57
24870,135,0.3,1.4,57
25167,97,0.3,1.4,57
25680,180,0.3,1.4,57
26301,36,0.3,1.4,57
26760,160,0.3,1.4,57
27273,133,0.3,1.4,57
27894,4,0.3,1.4,57
28056,6,0.3,1.4,57
28353,33,0.3,1.4,57
28866,51,0.3,1.4,57
29487,162,0.3,1.4,57
29649,39,0.3,1.4,57
29946,46,0.3,1.4,57
30459,114,0.3,1.4,57
31080,180,0.3,1.4,57
31242,132,0.3,1.4,57
31539,29,0.3,1.4,57
32052,177,0.3,1.4,57
32673,13,0.3,1.4,57
33132,82,0.3,1.4,57
33645,65,0.3,1.4,57
34266,96,0.3,1.4,57
34428,3,0.3,1.4,57
34725,45,0.3,1.4,57
35238,38,0.3,1.4,57
35859,159,0.3,1.4,57
36021,66,0.3,1.4,57
36318,108,0.3,1.4,57
36831,111,0.3,1.4,57
37452,102,0.3,1.4,57
37614,129,0.3,1.4,57
37911,131,0.3,1.4,57
38424,174,0.3,1.4,57
39045,30,0.3,1.4,57
39207,107,0.3,1.4,57
39504,4,0.3,1.4,57
40017,87,0.3,1.4,57
40638,93,0.3,1.4,57
41097,42,0.3,1.4,57
41610,45,0.3,1.4,57
42231,151,0.3,1.4,57
42393,63,0.3,1.4,57
42690,105,0.3,1.4,57
43203,108,0.3,1.4,57
43824,24,0.3,1.4,57
43986,126,0.3,1.4,57
44283,53,0.3,1.4,57
44796,136,0.3,1.4,57
45417,27,0.3,1.4,57
45579,39,0.3,1.4,57
45876,231,0.3,1.4,57
46389,9,0.3,1.4,57
47010,90,0.3,1.4,57
47172,22,0.3,1.4,57
47469,39,0.3,1.4,57
47982,42,0.3,1.4,57
48603,73,0.3,1.4,57
48765,60,0.3,1.4,57
49062,72,0.3,1.4,57
49575,105,0.3,1.4,57
50196,56,0.3,1.4,57
50358,108,0.3,1.4,57
50655,165,0.3,1.4,57
51168,58,0.3,1.4,57
51789,24,0.3,1.4,57
52248,268,0.3,1.4,57
52761,91,0.3,1.4,57
53382,87,0.3,1.4,57
53841,21,0.3,1.4,57
54354,39,0.3,1.4,57
54975,150,0.3,1.4,57
55137,57,0.3,1.4,57
55434,4,0.3,1.4,57
55947,102,0.3,1.4,57
56568,213,0.3,1.4,57
56730,30,0.3,1.4,57
57027,162,0.3,1.4,57
57540,40,0.3,1.4,57
58161,21,0.3,1.4,57
58323,133,0.3,1.4,57
58620,200,0.3,1.4,57
59133,23,0.3,1.4,57
59754,44,0.3,1.4,57
60213,33,0.3,1.4,57
60726,36,0.3,1.4,57
61347,147,0.3,1.4,57
61509,54,0.3,1.4,57
61806,96,0.3,1.4,57
62319,29,0.3,1.4,57
62940,150,0.3,1.4,57
63102,82,0.3,1.4,57
63399,159,0.3,1.4,57
63912,162,0.3,1.4,57
64533,18,0.3,1.4,57
64695,65,0.3,1.4,57
64992,122,0.3,1.4,57
65505,205,0.3,1.4,57
66126,81,0.3,1.4,57
66288,128,0.3,1.4,57
66585,30,0.3,1.4,57
67098,33,0.3,1.4,57
67719,99,0.3,1.4,57
67881,1,0.3,1.4,57
68178,93,0.3,1.4,57
68691,96,0.3,1.4,57
69312,82,0.3,1.4,57
69474,14,0.3,1.4,57
69771,156,0.3,1.4,57
70284,134,0.3,1.4,57
70905,15,0.3,1.4,57
71364,44,0.3,1.4,57
71877,127,0.3,1.4,57
72498,78,0.3,1.4,57
72660,50,0.3,1.4,57
72957,27,0.3,1.4,57
74091,31,0.3,1.4,57
74253,48,0.3,1.4,57
74550,90,0.3,1.4,57
75063,83,0.3,1.4,57
75684,14,0.3,1.4,57
75846,111,0.3,1.4,57
76143,93,0.3,1.4,57
76656,66,0.3,1.4,57
77277,12,0.3,1.4,57
77439,99,0.3,1.4,57
77736,216,0.3,1.4,57
78249,49,0.3,1.4,57
78870,75,0.3,1.4,57
79329,24,0.3,1.4,57
79842,27,0.3,1.4,57
80463,113,0.3,1.4,57
80625,45,0.3,1.4,57
80922,87,0.3,1.4,57
81435,15,0.3,1.4,57
82056,201,0.3,1.4,57
82218,108,0.3,1.4,57
82515,15,0.3,1.4,57
83028,98,0.3,1.4,57
83649,9,0.3,1.4,57
83811,21,0.3,1.4,57
84108,158,0.3,1.4,57
84621,216,0.3,1.4,57
85242,72,0.3,1.4,57
85701,21,0.3,1.4,57
86214,24,0.3,1.4,57
86835,35,0.3,1.4,57
86997,42,0.3,1.4,57
87294,64,0.3,1.4,57
87807,87,0.3,1.4,57
88428,198,0.3,1.4,57
88590,40,0.3,1.4,57
88887,107,0.3,1.4,57
89400,20,0.3,1.4,57
90021,6,0.3,1.4,57
90480,90,0.3,1.4,57
90993,213,0.3,1.4,57
91614,69,0.3,1.4,57
92073,18,0.3,1.4,57
92586,21,0.3,1.4,57
93207,57,0.3,1.4,57
93369,39,0.3,1.4,57
93666,81,0.3,1.4,57
94179,69,0.3,1.4,57
94800,195,0.3,1.4,57
94962,102,0.3,1.4,57
95259,39,0.3,1.4,57
95772,147,0.3,1.4,57
96393,3,0.3,1.4,57
207,22,0.3,1.4,57
720,210,0.3,1.4,57
1341,6,0.3,1.4,57
1800,15,0.3,1.4,57
2313,18,0.3,1.4,57
2934,129,0.3,1.4,57
3096,36,0.3,1.4,57
3393,78,0.3,1.4,57
3906,41,0.3,1.4,57
4527,182,0.3,1.4,57
4689,99,0.3,1.4,57
4986,141,0.3,1.4,57
5499,144,0.3,1.4,57
6579,84,0.3,1.4,57
7092,167,0.3,1.4,57
7713,63,0.3,1.4,57
7875,90,0.3,1.4,57
8172,12,0.3,1.4,57
8685,15,0.3,1.4,57
9306,126,0.3,1.4,57
9468,33,0.3,1.4,57
9765,75,0.3,1.4,57
10278,78,0.3,1.4,57
10899,104,0.3,1.4,57
11061,96,0.3,1.4,57
11358,133,0.3,1.4,57
11871,141,0.3,1.4,57
12492,117,0.3,1.4,57
12654,139,0.3,1.4,57
12951,6,0.3,1.4,57
13464,89,0.3,1.4,57
14085,60,0.3,1.4,57
14247,12,0.3,1.4,57
14544,9,0.3,1.4,57
15057,12,0.3,1.4,57
15678,123,0.3,1.4,57
15840,15,0.3,1.4,57
16137,72,0.3,1.4,57
16650,75,0.3,1.4,57
17271,26,0.3,1.4,57
17433,93,0.3,1.4,57
17730,55,0.3,1.4,57
18243,138,0.3,1.4,57
18864,49,0.3,1.4,57
19026,61,0.3,1.4,57
19323,198,0.3,1.4,57
19836,11,0.3,1.4,57
20457,32,0.3,1.4,57
20916,6,0.3,1.4,57
21429,9,0.3,1.4,57
22050,75,0.3,1.4,57
22212,27,0.3,1.4,57
22509,14,0.3,1.4,57
23022,72,0.3,1.4,57
23643,183,0.3,1.4,57
23805,90,0.3,1.4,57
24102,132,0.3,1.4,57
24615,60,0.3,1.4,57
25236,211,0.3,1.4,57
25398,143,0.3,1.4,57
25695,195,0.3,1.4,57
26208,33,0.3,1.4,57
26829,54,0.3,1.4,57
26991,126,0.3,1.4,57
27288,3,0.3,1.4,57
27801,6,0.3,1.4,57
28422,117,0.3,1.4,57
28584,24,0.3,1.4,57
28881,26,0.3,1.4,57
29394,69,0.3,1.4,57
30015,160,0.3,1.4,57
30177,32,0.3,1.4,57
30474,129,0.3,1.4,57
30987,132,0.3,1.4,57
31608,143,0.3,1.4,57
31770,75,0.3,1.4,57
32067,192,0.3,1.4,57
32580,195,0.3,1.4,57
33201,46,0.3,1.4,57
33363,58,0.3,1.4,57
34173,3,0.3,1.4,57
34794,114,0.3,1.4,57
34956,21,0.3,1.4,57
35253,63,0.3,1.4,57
35766,31,0.3,1.4,57
36387,92,0.3,1.4,57
36549,84,0.3,1.4,57
36846,126,0.3,1.4,57
37359,129,0.3,1.4,57
37980,75,0.3,1.4,57
38142,7,0.3,1.4,57
38439,124,0.3,1.4,57
38952,127,0.3,1.4,57
39573,48,0.3,1.4,57
39735,130,0.3,1.4,57
40032,57,0.3,1.4,57
41166,111,0.3,1.4,57
41328,3,0.3,1.4,57
41625,40,0.3,1.4,57
42138,63,0.3,1.4,57
42759,24,0.3,1.4,57
42921,81,0.3,1.4,57
43218,123,0.3,1.4,57
43731,76,0.3,1.4,57
44352,7,0.3,1.4,57
44514,144,0.3,1.4,57
44811,46,0.3,1.4,57
45324,59,0.3,1.4,57
45945,45,0.3,1.4,57
46107,52,0.3,1.4,57
46404,219,0.3,1.4,57
46917,2,0.3,1.4,57
47538,108,0.3,1.4,57
47700,15,0.3,1.4,57
47997,57,0.3,1.4,57
48510,60,0.3,1.4,57
49131,66,0.3,1.4,57
49293,78,0.3,1.4,57
49590,95,0.3,1.4,57
50103,8,0.3,1.4,57
50724,234,0.3,1.4,57
50886,101,0.3,1.4,57
51183,168,0.3,1.4,57
51696,51,0.3,1.4,57
52317,42,0.3,1.4,57
52776,151,0.3,1.4,57
53289,249,0.3,1.4,57
53910,105,0.3,1.4,57
54072,12,0.3,1.4,57
54369,54,0.3,1.4,57
54882,57,0.3,1.4,57
55503,118,0.3,1.4,57
55665,50,0.3,1.4,57
55962,17,0.3,1.4,57
56475,100,0.3,1.4,57
57096,231,0.3,1.4,57
57258,23,0.3,1.4,57
57555,100,0.3,1.4,57
58068,183,0.3,1.4,57
58689,39,0.3,1.4,57
59148,83,0.3,1.4,57
59661,246,0.3,1.4,57
60282,37,0.3,1.4,57
60444,9,0.3,1.4,57
60741,51,0.3,1.4,57
61254,54,0.3,1.4,57
61875,50,0.3,1.4,57
62037,72,0.3,1.4,57
62334,114,0.3,1.4,57
62847,22,0.3,1.4,57
63468,213,0.3,1.4,57
63630,135,0.3,1.4,57
63927,32,0.3,1.4,57
64440,180,0.3,1.4,57
65061,36,0.3,1.4,57
65520,15,0.3,1.4,57
66033,198,0.3,1.4,57
66654,99,0.3,1.4,57
66816,6,0.3,1.4,57
67113,48,0.3,1.4,57
67626,51,0.3,1.4,57
68247,162,0.3,1.4,57
68409,69,0.3,1.4,57
68706,111,0.3,1.4,57
69219,34,0.3,1.4,57
69840,135,0.3,1.4,57
70002,132,0.3,1.4,57
70299,164,0.3,1.4,57
70812,177,0.3,1.4,57
71433,8,0.3,1.4,57
71892,37,0.3,1.4,57
72405,120,0.3,1.4,57
73026,96,0.3,1.4,57
73188,3,0.3,1.4,57
73485,45,0.3,1.4,57
73998,48,0.3,1.4,57
74619,159,0.3,1.4,57
74781,66,0.3,1.4,57
75078,108,0.3,1.4,57
75591,111,0.3,1.4,57
76212,57,0.3,1.4,57
76374,129,0.3,1.4,57
76671,86,0.3,1.4,57
77184,169,0.3,1.4,57
77805,30,0.3,1.4,57
77967,92,0.3,1.4,57
78264,234,0.3,1.4,57
78777,42,0.3,1.4,57
79398,93,0.3,1.4,57
79857,42,0.3,1.4,57
80370,45,0.3,1.4,57
80991,106,0.3,1.4,57
81153,8,0.3,1.4,57
81450,75,0.3,1.4,57
81963,108,0.3,1.4,57
82584,219,0.3,1.4,57
82746,126,0.3,1.4,57
83043,8,0.3,1.4,57
83556,91,0.3,1.4,57
84177,27,0.3,1.4,57
84339,14,0.3,1.4,57
84636,231,0.3,1.4,57
85149,94,0.3,1.4,57
85770,25,0.3,1.4,57
86229,39,0.3,1.4,57
86742,42,0.3,1.4,57
87363,28,0.3,1.4,57
87525,60,0.3,1.4,57
87822,7,0.3,1.4,57
88335,105,0.3,1.4,57
88956,216,0.3,1.4,57
89118,63,0.3,1.4,57
89415,165,0.3,1.4,57
89928,13,0.3,1.4,57
90549,24,0.3,1.4,57
90711,136,0.3,1.4,57
91008,228,0.3,1.4,57
91521,26,0.3,1.4,57
92142,77,0.3,1.4,57
92304,119,0.3,1.4,57
92601,36,0.3,1.4,57
93114,9,0.3,1.4,57
93735,150,0.3,1.4,57
93897,57,0.3,1.4,57
94194,99,0.3,1.4,57
94707,62,0.3,1.4,57
95328,153,0.3,1.4,57
95490,120,0.3,1.4,57
95787,162,0.3,1.4,57
165,0,0.3,1.4,57
786,21,0.3,1.4,57
948,68,0.3,1.4,57
1245,155,0.3,1.4,57
1758,188,0.3,1.4,57
2379,84,0.3,1.4,57
2541,51,0.3,1.4,57
2838,28,0.3,1.4,57
3351,36,0.3,1.4,57
3972,147,0.3,1.4,57
4134,34,0.3,1.4,57
4431,96,0.3,1.4,57
4944,99,0.3,1.4,57
5565,85,0.3,1.4,57
5727,117,0.3,1.4,57
6024,159,0.3,1.4,57
6537,137,0.3,1.4,57
7158,18,0.3,1.4,57
7320,-75,0.3,1.4,57
7617,77,0.3,1.4,57
8130,120,0.3,1.4,57
8751,81,0.3,1.4,57
8913,83,0.3,1.4,57
9210,30,0.3,1.4,57
9723,33,0.3,1.4,57
10344,144,0.3,1.4,57
10506,51,0.3,1.4,57
10803,33,0.3,1.4,57
11316,96,0.3,1.4,57
11937,17,0.3,1.4,57
12099,114,0.3,1.4,57
12396,126,0.3,1.4,57
12909,69,0.3,1.4,57
13692,132,0.3,1.4,57
13989,219,0.3,1.4,57
14502,52,0.3,1.4,57
15123,78,0.3,1.4,57
15285,5,0.3,1.4,57
15582,27,0.3,1.4,57
16095,30,0.3,1.4,57
16716,141,0.3,1.4,57
16878,48,0.3,1.4,57
17175,90,0.3,1.4,57
17688,93,0.3,1.4,57
18309,19,0.3,1.4,57
18471,111,0.3,1.4,57
18768,48,0.3,1.4,57
19281,1,0.3,1.4,57
19902,12,0.3,1.4,57
20064,54,0.3,1.4,57
20361,161,0.3,1.4,57
20874,4,0.3,1.4,57
21495,75,0.3,1.4,57
21954,24,0.3,1.4,57
22467,27,0.3,1.4,57
23088,68,0.3,1.4,57
23250,45,0.3,1.4,57
23547,87,0.3,1.4,57
24060,90,0.3,1.4,57
24681,111,0.3,1.4,57
24843,43,0.3,1.4,57
25140,150,0.3,1.4,57
25653,53,0.3,1.4,57
26274,9,0.3,1.4,57
26436,26,0.3,1.4,57
26733,93,0.3,1.4,57
27246,216,0.3,1.4,57
27867,72,0.3,1.4,57
28326,21,0.3,1.4,57
28839,24,0.3,1.4,57
29460,60,0.3,1.4,57
29622,42,0.3,1.4,57
29919,19,0.3,1.4,57
30432,102,0.3,1.4,57
31053,43,0.3,1.4,57
31215,25,0.3,1.4,57
31512,147,0.3,1.4,57
32025,95,0.3,1.4,57
32646,6,0.3,1.4,57
33105,25,0.3,1.4,57
33618,213,0.3,1.4,57
34239,39,0.3,1.4,57
34698,8,0.3,1.4,57
35211,21,0.3,1.4,57
35832,132,0.3,1.4,57
35994,39,0.3,1.4,57
36291,81,0.3,1.4,57
36804,24,0.3,1.4,57
37425,195,0.3,1.4,57
37587,102,0.3,1.4,57
37884,144,0.3,1.4,57
38397,27,0.3,1.4,57
39018,3,0.3,1.4,57
39477,117,0.3,1.4,57
39990,200,0.3,1.4,57
40611,66,0.3,1.4,57
40773,123,0.3,1.4,57
41070,15,0.3,1.4,57
41583,18,0.3,1.4,57
42204,129,0.3,1.4,57
42366,36,0.3,1.4,57
42663,78,0.3,1.4,57
43176,81,0.3,1.4,57
43797,137,0.3,1.4,57
43959,69,0.3,1.4,57
44256,136,0.3,1.4,57
44769,144,0.3,1.4,57
45849,39,0.3,1.4,57
46362,122,0.3,1.4,57
46983,63,0.3,1.4,57
47145,45,0.3,1.4,57
47442,12,0.3,1.4,57
47955,15,0.3,1.4,57
48576,86,0.3,1.4,57
48738,18,0.3,1.4,57
49035,75,0.3,1.4,57
49548,78,0.3,1.4,57
50169,59,0.3,1.4,57
50331,1,0.3,1.4,57
50628,68,0.3,1.4,57
51141,141,0.3,1.4,57
51762,252,0.3,1.4,57
51924,94,0.3,1.4,57
52221,51,0.3,1.4,57
52734,44,0.3,1.4,57
53355,35,0.3,1.4,57
53814,9,0.3,1.4,57
54327,12,0.3,1.4,57
54948,18,0.3,1.4,57
55110,30,0.3,1.4,57
55407,72,0.3,1.4,57
55920,70,0.3,1.4,57
56541,186,0.3,1.4,57
56703,93,0.3,1.4,57
57513,93,0.3,1.4,57
58134,214,0.3,1.4,57
58296,16,0.3,1.4,57
58593,198,0.3,1.4,57
59106,201,0.3,1.4,57
59727,57,0.3,1.4,57
59889,129,0.3,1.4,57
60186,6,0.3,1.4,57
60699,9,0.3,1.4,57
61320,30,0.3,1.4,57
61482,27,0.3,1.4,57
61779,59,0.3,1.4,57
62292,2,0.3,1.4,57
62913,183,0.3,1.4,57
63075,65,0.3,1.4,57
63372,132,0.3,1.4,57
63885,15,0.3,1.4,57
64506,146,0.3,1.4,57
64668,153,0.3,1.4,57
64965,195,0.3,1.4,57
65478,198,0.3,1.4,57
66099,54,0.3,1.4,57
66261,61,0.3,1.4,57
66558,3,0.3,1.4,57
67071,6,0.3,1.4,57
67692,117,0.3,1.4,57
67854,24,0.3,1.4,57
68151,66,0.3,1.4,57
68664,64,0.3,1.4,57
69285,180,0.3,1.4,57
69447,87,0.3,1.4,57
69744,94,0.3,1.4,57
70257,132,0.3,1.4,57
70878,78,0.3,1.4,57
71040,150,0.3,1.4,57
71337,157,0.3,1.4,57
71850,130,0.3,1.4,57
72471,1,0.3,1.4,57
73443,3,0.3,1.4,57
74064,114,0.3,1.4,57
74226,21,0.3,1.4,57
74523,43,0.3,1.4,57
75036,66,0.3,1.4,57
75657,177,0.3,1.4,57
75819,84,0.3,1.4,57
76116,26,0.3,1.4,57
76629,129,0.3,1.4,57
77250,10,0.3,1.4,57
77412,147,0.3,1.4,57
77709,79,0.3,1.4,57
78222,62,0.3,1.4,57
78843,48,0.3,1.4,57
79005,85,0.3,1.4,57
79302,222,0.3,1.4,57
80436,111,0.3,1.4,57
80598,18,0.3,1.4,57
80895,60,0.3,1.4,57
81408,63,0.3,1.4,57
82029,99,0.3,1.4,57
82191,81,0.3,1.4,57
82488,123,0.3,1.4,57
83001,126,0.3,1.4,57
83622,172,0.3,1.4,57
83784,104,0.3,1.4,57
84081,1,0.3,1.4,57
84594,84,0.3,1.4,57
85215,45,0.3,1.4,57
85377,7,0.3,1.4,57
85674,154,0.3,1.4,57
86187,252,0.3,1.4,57
86808,108,0.3,1.4,57
86970,15,0.3,1.4,57
87267,57,0.3,1.4,57
87780,60,0.3,1.4,57
88401,21,0.3,1.4,57
88563,78,0.3,1.4,57
88860,50,0.3,1.4,57
89373,123,0.3,1.4,57
89994,104,0.3,1.4,57
90156,36,0.3,1.4,57
90453,183,0.3,1.4,57
90966,6,0.3,1.4,57
91587,42,0.3,1.4,57
91749,19,0.3,1.4,57
92046,86,0.3,1.4,57
92559,249,0.3,1.4,57
93180,70,0.3,1.4,57
93342,12,0.3,1.4,57
93639,54,0.3,1.4,57
94152,57,0.3,1.4,57
94773,53,0.3,1.4,57
94935,75,0.3,1.4,57
95232,117,0.3,1.4,57
95745,55,0.3,1.4,57
96366,36,0.3,1.4,57
297,180,0.3,1.4,57
810,88,0.3,1.4,57
1431,39,0.3,1.4,57
1890,18,0.3,1.4,57
2403,231,0.3,1.4,57
3024,102,0.3,1.4,57
3186,9,0.3,1.4,57
3483,1,0.3,1.4,57
3996,54,0.3,1.4,57
4617,165,0.3,1.4,57
4779,27,0.3,1.4,57
5076,114,0.3,1.4,57
5589,37,0.3,1.4,57
6210,168,0.3,1.4,57
6372,130,0.3,1.4,57
6669,177,0.3,1.4,57
7182,20,0.3,1.4,57
7803,36,0.3,1.4,57
8262,70,0.3,1.4,57
