TOA,Delta TOA,PW,power,angle
43977.4,1.4,0.6,2.4,52
45297.0,2.0,0.6,2.4,52
46506.7,25.0,0.6,2.4,52
47853.9,13.9,0.6,2.4,52
49063.6,4.6,0.6,2.4,52
50410.7,-258.3,0.6,2.4,52
51647.9,17.4,0.6,2.4,52
52967.6,130.6,0.6,2.4,52
54342.2,-4054.8,0.6,2.4,52
55579.4,42.4,0.6,2.4,52
56761.6,81.6,0.6,2.4,52
58026.3,86.3,0.6,2.4,52
59208.5,8.5,0.6,2.4,52
60390.7,11.7,0.6,2.4,52
727.8,42.8,0.6,2.4,52
1992.5,31.0,0.6,2.4,52
3174.7,24.7,0.6,2.4,52
4384.4,82.4,0.6,2.4,52
5731.6,-289.4,0.6,2.4,52
6968.8,65.8,0.6,2.4,52
8205.9,91.9,0.6,2.4,52
9580.6,40.6,0.6,2.4,52
10900.3,64.3,0.6,2.4,52
12109.9,31.9,0.6,2.4,52
13457.1,24.4,0.6,2.4,52
14749.3,-1828.7,0.6,2.4,52
16014.0,12.0,0.6,2.4,52
17278.6,124.6,0.6,2.4,52
18598.3,1.6,0.6,2.4,52
19945.5,116.8,0.6,2.4,52
22419.8,27.8,0.6,2.4,52
23684.5,32.5,0.6,2.4,52
24921.7,27.7,0.6,2.4,52
26296.3,-148.7,0.6,2.4,52
27478.5,39.9,0.6,2.4,52
28743.2,96.2,0.6,2.4,52
30090.4,51.8,0.6,2.4,52
31437.5,1.5,0.6,2.4,52
32674.7,52.3,0.6,2.4,52
33884.4,80.4,0.6,2.4,52
35149.1,49.1,0.6,2.4,52
36386.3,26.3,0.6,2.4,52
37623.5,-344.5,0.6,2.4,52
38915.6,25.5,0.6,2.4,52
40180.3,-2249.7,0.6,2.4,52
41417.5,35.5,0.6,2.4,52
42737.1,77.1,0.6,2.4,52
44001.8,26.5,0.6,2.4,52
45376.5,2.5,0.6,2.4,52
46586.2,39.2,0.6,2.4,52
47823.4,-11.6,0.6,2.4,52
49060.5,64.5,0.6,2.4,52
50352.7,30.8,0.6,2.4,52
51589.9,-270.1,0.6,2.4,52
52882.1,7.1,0.6,2.4,52
54201.7,127.0,0.6,2.4,52
55576.4,61.2,0.6,2.4,52
56758.6,13.6,0.6,2.4,52
57968.3,-101.7,0.6,2.4,52
59260.4,4.4,0.6,2.4,52
1127.1,57.0,0.6,2.4,52
2419.3,133.3,0.6,2.4,52
3711.4,-600.6,0.6,2.4,52
5086.1,19.1,0.6,2.4,52
6323.3,56.3,0.6,2.4,52
7560.5,16.7,0.6,2.4,52
8742.7,37.7,0.6,2.4,52
10034.8,23.3,0.6,2.4,52
11272.0,46.2,0.6,2.4,52
12619.2,4.2,0.6,2.4,52
13966.3,124.3,0.6,2.4,52
15341.0,-103.0,0.6,2.4,52
16550.7,86.2,0.6,2.4,52
17815.3,13.3,0.6,2.4,52
19025.0,39.0,0.6,2.4,52
20234.7,15.0,0.6,2.4,52
21499.4,115.4,0.6,2.4,52
22791.6,-380.4,0.6,2.4,52
23973.8,43.1,0.6,2.4,52
25265.9,11.9,0.6,2.4,52
26558.1,8.1,0.6,2.4,52
27932.8,86.8,0.6,2.4,52
29197.4,23.8,0.6,2.4,52
30517.1,54.1,0.6,2.4,52
31754.3,3.3,0.6,2.4,52
33101.5,17.5,0.6,2.4,52
34338.6,11.6,0.6,2.4,52
35603.3,11.3,0.6,2.4,52
36868.0,-610.0,0.6,2.4,52
38050.2,-1359.8,0.6,2.4,52
39314.9,35.9,0.6,2.4,52
40497.1,110.4,0.6,2.4,52
41734.3,72.5,0.6,2.4,52
42916.5,76.0,0.6,2.4,52
44153.6,116.6,0.6,2.4,52
45500.8,33.2,0.6,2.4,52
46848.0,45.8,0.6,2.4,52
48140.1,13.1,0.6,2.4,52
49459.8,20.4,0.6,2.4,52
50724.5,-1.5,0.6,2.4,52
51989.1,122.1,0.6,2.4,52
53198.8,57.8,0.6,2.4,52
54408.5,57.4,0.6,2.4,52
55590.7,34.7,0.6,2.4,52
56910.4,8.8,0.6,2.4,52
58202.6,80.6,0.6,2.4,52
576.7,6.1,0.6,2.4,52
1923.9,138.3,0.6,2.4,52
3161.1,-2180.5,0.6,2.4,52
4453.2,93.6,0.6,2.4,52
5717.9,3.8,0.6,2.4,52
6955.1,93.5,0.6,2.4,52
8137.3,15.7,0.6,2.4,52
9484.5,2.9,0.6,2.4,52
10859.1,37.5,0.6,2.4,52
12123.8,43.2,0.6,2.4,52
13306.0,36.4,0.6,2.4,52
14515.7,22.1,0.6,2.4,52
15780.4,108.8,0.6,2.4,52
16990.1,10.5,0.6,2.4,52
18199.7,93.1,0.6,2.4,52
19491.9,28.3,0.6,2.4,52
20674.1,8.0,0.6,2.4,52
21856.3,27.3,0.6,2.4,52
23231.0,79.4,0.6,2.4,52
24550.6,-893.0,0.6,2.4,52
27190.0,51.4,0.6,2.4,52
28509.6,93.5,0.6,2.4,52
29801.8,170.2,0.6,2.4,52
31011.5,24.9,0.6,2.4,52
32221.2,26.2,0.6,2.4,52
33403.4,1.8,0.6,2.4,52
34750.5,24.9,0.6,2.4,52
35987.7,33.1,0.6,2.4,52
37279.9,10.0,0.6,2.4,52
38627.0,-547.6,0.6,2.4,52
39974.2,35.6,0.6,2.4,52
41321.4,7.8,0.6,2.4,52
42613.5,21.9,0.6,2.4,52
43795.7,182.1,0.6,2.4,52
45005.4,-218.2,0.6,2.4,52
46380.1,80.5,0.6,2.4,52
47699.7,95.1,0.6,2.4,52
48991.9,118.3,0.6,2.4,52
50174.1,-1742.5,0.6,2.4,52
51466.3,99.7,0.6,2.4,52
52731.0,9.4,0.6,2.4,52
54078.1,24.5,0.6,2.4,52
55370.3,2.7,0.6,2.4,52
56744.9,21.3,0.6,2.4,52
58092.1,92.5,0.6,2.4,52
59466.7,29.1,0.6,2.4,52
60786.4,26.5,0.6,2.4,52
948.6,9.6,0.6,2.4,52
2268.2,42.2,0.6,2.4,52
3615.4,71.1,0.6,2.4,52
4880.1,32.7,0.6,2.4,52
6172.2,38.0,0.6,2.4,52
7546.9,46.9,0.6,2.4,52
8921.5,17.5,0.6,2.4,52
10131.2,-264.8,0.6,2.4,52
11368.4,125.3,0.6,2.4,52
12688.1,-835.9,0.6,2.4,52
13897.8,21.5,0.6,2.4,52
16509.6,64.6,0.6,2.4,52
17801.8,114.8,0.6,2.4,52
19121.4,65.4,0.6,2.4,52
20496.1,18.1,0.6,2.4,52
21788.3,14.3,0.6,2.4,52
23025.5,25.5,0.6,2.4,52
24290.1,-1377.9,0.6,2.4,52
25527.3,108.3,0.6,2.4,52
26847.0,68.7,0.6,2.4,52
28221.6,59.5,0.6,2.4,52
29596.3,30.7,0.6,2.4,52
30888.4,89.1,0.6,2.4,52
32180.6,-571.4,0.6,2.4,52
33527.8,53.8,0.6,2.4,52
34819.9,20.9,0.6,2.4,52
36139.6,-384.4,0.6,2.4,52
37459.3,38.3,0.6,2.4,52
38724.0,130.0,0.6,2.4,52
40098.6,54.6,0.6,2.4,52
41308.3,4.3,0.6,2.4,52
42655.5,36.5,0.6,2.4,52
44030.1,8.1,0.6,2.4,52
46477.0,7.0,0.6,2.4,52
47686.7,7.7,0.6,2.4,52
48923.9,104.9,0.6,2.4,52
50216.0,25.9,0.6,2.4,52
51535.7,106.7,0.6,2.4,52
52772.9,83.9,0.6,2.4,52
53955.1,20.2,0.6,2.4,52
55329.7,3.7,0.6,2.4,52
56594.4,60.4,0.6,2.4,52
57804.1,5.1,0.6,2.4,52
58986.3,37.3,0.6,2.4,52
322.5,5.2,0.6,2.4,52
1532.2,31.2,0.6,2.4,52
2741.9,26.7,0.6,2.4,52
3951.6,38.6,0.6,2.4,52
5271.2,27.2,0.6,2.4,52
6480.9,56.9,0.6,2.4,52
7718.1,-239.9,0.6,2.4,52
9037.8,21.8,0.6,2.4,52
10247.5,79.5,0.6,2.4,52
11484.7,94.3,0.6,2.4,52
12804.3,10.6,0.6,2.4,52
14069.0,31.0,0.6,2.4,52
15333.7,35.7,0.6,2.4,52
16653.3,70.3,0.6,2.4,52
18028.0,30.0,0.6,2.4,52
19402.6,17.9,0.6,2.4,52
20612.3,40.3,0.6,2.4,52
21849.5,125.5,0.6,2.4,52
23224.2,186.2,0.6,2.4,52
24543.8,56.8,0.6,2.4,52
25836.0,98.0,0.6,2.4,52
27100.7,6.7,0.6,2.4,52
28337.9,44.2,0.6,2.4,52
29685.0,131.0,0.6,2.4,52
31004.7,46.7,0.6,2.4,52
32379.3,-1154.7,0.6,2.4,52
33754.0,42.0,0.6,2.4,52
34991.2,46.2,0.6,2.4,52
36200.9,13.9,0.6,2.4,52
37438.0,270.9,0.6,2.4,52
38812.7,34.7,0.6,2.4,52
40187.3,29.3,0.6,2.4,52
41397.0,66.0,0.6,2.4,52
42634.2,61.2,0.6,2.4,52
44008.9,-36.1,0.6,2.4,52
45191.1,67.1,0.6,2.4,52
46510.7,-754.3,0.6,2.4,52
47830.4,36.4,0.6,2.4,52
49040.1,4.1,0.6,2.4,52
50277.3,125.3,0.6,2.4,52
51514.5,132.5,0.6,2.4,52
52751.6,-240.4,0.6,2.4,52
53933.8,80.2,0.6,2.4,52
55198.5,21.5,0.6,2.4,52
56435.7,-2030.3,0.6,2.4,52
57755.4,-1492.6,0.6,2.4,52
59020.0,54.0,0.6,2.4,52
60284.7,60.5,0.6,2.4,52
1374.7,65.0,0.6,2.4,52
2639.4,18.7,0.6,2.4,52
3821.6,68.9,0.6,2.4,52
5058.8,46.1,0.6,2.4,52
6378.4,-244.3,0.6,2.4,52
7560.6,9.9,0.6,2.4,52
8852.8,15.8,0.6,2.4,52
10062.5,98.1,0.6,2.4,52
11437.1,133.4,0.6,2.4,52
12646.8,53.1,0.6,2.4,52
13884.0,80.8,0.6,2.4,52
15258.7,58.0,0.6,2.4,52
16550.8,-145.9,0.6,2.4,52
17815.5,-1043.2,0.6,2.4,52
19052.7,90.0,0.6,2.4,52
20427.3,24.6,0.6,2.4,52
21719.5,36.2,0.6,2.4,52
23039.2,35.5,0.6,2.4,52
24221.4,72.7,0.6,2.4,52
25513.6,16.9,0.6,2.4,52
26860.7,48.3,0.6,2.4,52
28070.4,44.7,0.6,2.4,52
29362.6,15.9,0.6,2.4,52
30627.3,-53.4,0.6,2.4,52
31919.4,23.7,0.6,2.4,52
33211.6,73.9,0.6,2.4,52
34531.3,142.6,0.6,2.4,52
35740.9,92.2,0.6,2.4,52
37005.6,38.5,0.6,2.4,52
38242.8,-165.9,0.6,2.4,52
39617.5,8.8,0.6,2.4,52
40992.1,53.4,0.6,2.4,52
42366.8,4.1,0.6,2.4,52
43658.9,8.6,0.6,2.4,52
45033.6,46.9,0.6,2.4,52
46298.3,67.5,0.6,2.4,52
47672.9,9.2,0.6,2.4,52
48937.6,17.9,0.6,2.4,52
50229.8,22.1,0.6,2.4,52
51439.5,12.8,0.6,2.4,52
52759.1,64.4,0.6,2.4,52
53996.3,77.6,0.6,2.4,52
55206.0,-3304.7,0.6,2.4,52
56415.7,-2739.0,0.6,2.4,52
57625.4,151.7,0.6,2.4,52
59000.0,146.9,0.6,2.4,52
777.6,61.5,0.6,2.4,52
2042.3,35.5,0.6,2.4,52
3389.5,5.4,0.6,2.4,52
4626.6,81.5,0.6,2.4,52
5836.3,37.2,0.6,2.4,52
7046.0,4.9,0.6,2.4,52
8338.2,9.1,0.6,2.4,52
9547.9,91.8,0.6,2.4,52
10812.6,68.5,0.6,2.4,52
12077.2,45.1,0.6,2.4,52
13259.4,31.3,0.6,2.4,52
14524.1,102.0,0.6,2.4,52
15761.3,79.7,0.6,2.4,52
16971.0,48.7,0.6,2.4,52
18180.7,122.6,0.6,2.4,52
19445.4,50.4,0.6,2.4,52
20682.6,128.7,0.6,2.4,52
21974.7,190.6,0.6,2.4,52
23266.9,154.6,0.6,2.4,52
24449.1,1.0,0.6,2.4,52
25713.8,19.7,0.6,2.4,52
27060.9,9.8,0.6,2.4,52
28325.6,7.5,0.6,2.4,52
29590.3,32.2,0.6,2.4,52
30910.0,125.9,0.6,2.4,52
32202.1,68.0,0.6,2.4,52
33411.8,46.4,0.6,2.4,52
34594.0,21.9,0.6,2.4,52
35941.2,173.1,0.6,2.4,52
37123.4,28.1,0.6,2.4,52
38333.1,7.0,0.6,2.4,52
39542.8,-89.3,0.6,2.4,52
40779.9,41.8,0.6,2.4,52
42072.1,4.3,0.6,2.4,52
43446.8,134.7,0.6,2.4,52
44821.4,170.0,0.6,2.4,52
46058.6,9.5,0.6,2.4,52
47350.8,36.7,0.6,2.4,52
48725.4,8.3,0.6,2.4,52
49962.6,3.5,0.6,2.4,52
51144.8,35.7,0.6,2.4,52
52409.5,71.2,0.6,2.4,52
53756.6,22.5,0.6,2.4,52
55021.3,9.2,0.6,2.4,52
56258.5,4.4,0.6,2.4,52
57468.2,236.0,0.6,2.4,52
851.9,41.3,0.6,2.4,52
2034.1,-58.5,0.6,2.4,52
3353.7,26.6,0.6,2.4,52
4618.4,-372.2,0.6,2.4,52
5938.1,51.5,0.6,2.4,52
7120.3,1.5,0.6,2.4,52
8385.0,50.4,0.6,2.4,52
9649.6,73.0,0.6,2.4,52
11024.3,45.8,0.6,2.4,52
12206.5,6.8,0.6,2.4,52
13388.7,3.1,0.6,2.4,52
14625.9,45.3,0.6,2.4,52
15890.6,50.0,0.6,2.4,52
17210.2,26.0,0.6,2.4,52
18447.4,101.3,0.6,2.4,52
19712.1,1.5,0.6,2.4,52
21004.2,24.8,0.6,2.4,52
22241.4,46.8,0.6,2.4,52
23616.1,35.5,0.6,2.4,52
24853.3,12.7,0.6,2.4,52
26063.0,70.4,0.6,2.4,52
27355.1,63.3,0.6,2.4,52
28647.3,53.7,0.6,2.4,52
29967.0,86.6,0.6,2.4,52
31341.6,-559.0,0.6,2.4,52
32633.8,43.2,0.6,2.4,52
33898.5,19.9,0.6,2.4,52
35135.7,5.8,0.6,2.4,52
36482.8,74.2,0.6,2.4,52
37802.5,105.9,0.6,2.4,52
39094.6,56.9,0.6,2.4,52
40304.3,10.7,0.6,2.4,52
41514.0,95.4,0.6,2.4,52
42696.2,-566.4,0.6,2.4,52
44070.9,15.3,0.6,2.4,52
45335.6,22.3,0.6,2.4,52
46572.7,90.1,0.6,2.4,52
47864.9,12.9,0.6,2.4,52
49047.1,86.5,0.6,2.4,52
50311.8,1.2,0.6,2.4,52
51631.5,65.9,0.6,2.4,52
52841.1,10.5,0.6,2.4,52
54133.3,6.7,0.6,2.4,52
55398.0,56.4,0.6,2.4,52
56662.7,79.1,0.6,2.4,52
58037.3,77.7,0.6,2.4,52
59329.5,18.9,0.6,2.4,52
60594.2,58.6,0.6,2.4,52
1134.8,30.8,0.6,2.4,52
3554.2,-1689.8,0.6,2.4,52
4901.3,-1952.7,0.6,2.4,52
6166.0,28.0,0.6,2.4,52
7375.7,198.9,0.6,2.4,52
8722.8,75.6,0.6,2.4,52
10042.5,43.5,0.6,2.4,52
12736.8,17.8,0.6,2.4,52
14001.5,6.5,0.6,2.4,52
15183.7,-19.3,0.6,2.4,52
16365.9,58.9,0.6,2.4,52
17575.6,47.1,0.6,2.4,52
18757.8,41.4,0.6,2.4,52
19967.5,26.5,0.6,2.4,52
21259.7,30.7,0.6,2.4,52
22496.8,2.8,0.6,2.4,52
23706.5,-29.5,0.6,2.4,52
24998.7,32.7,0.6,2.4,52
26263.4,100.4,0.6,2.4,52
27555.6,34.1,0.6,2.4,52
28792.7,-2027.3,0.6,2.4,52
30112.4,96.5,0.6,2.4,52
31404.6,98.8,0.6,2.4,52
32779.2,-409.8,0.6,2.4,52
34016.4,22.4,0.6,2.4,52
35198.6,54.6,0.6,2.4,52
36408.3,114.3,0.6,2.4,52
37782.9,16.9,0.6,2.4,52
39102.6,24.6,0.6,2.4,52
40449.8,-76.2,0.6,2.4,52
41741.9,33.1,0.6,2.4,52
42924.1,30.1,0.6,2.4,52
44243.8,37.8,0.6,2.4,52
45618.5,133.3,0.6,2.4,52
46938.1,2.3,0.6,2.4,52
48257.8,-410.2,0.6,2.4,52
49467.5,21.5,0.6,2.4,52
50732.2,-1799.8,0.6,2.4,52
52106.8,3.5,0.6,2.4,52
53371.5,19.5,0.6,2.4,52
54553.7,166.7,0.6,2.4,52
55873.3,19.3,0.6,2.4,52
57165.5,51.5,0.6,2.4,52
58540.2,5.2,0.6,2.4,52
59914.8,68.8,0.6,2.4,52
1212.0,6.0,0.6,2.4,52
2559.2,21.2,0.6,2.4,52
3933.8,-135.2,0.6,2.4,52
5171.0,21.0,0.6,2.4,52
6518.1,9.1,0.6,2.4,52
7700.3,86.3,0.6,2.4,52
9075.0,71.0,0.6,2.4,52
10257.2,33.2,0.6,2.4,52
11466.9,-583.1,0.6,2.4,52
12759.1,18.1,0.6,2.4,52
13996.2,-1917.8,0.6,2.4,52
15233.4,131.4,0.6,2.4,52
16415.6,-1108.4,0.6,2.4,52
17762.8,8.8,0.6,2.4,52
19055.0,36.0,0.6,2.4,52
20374.6,44.6,0.6,2.4,52
22904.0,8.0,0.6,2.4,52
24251.1,80.1,0.6,2.4,52
25570.8,38.0,0.6,2.4,52
26890.5,28.5,0.6,2.4,52
28265.1,167.1,0.6,2.4,52
29502.3,162.3,0.6,2.4,52
30794.5,58.2,0.6,2.4,52
32169.1,17.1,0.6,2.4,52
33516.3,36.3,0.6,2.4,52
34890.9,42.9,0.6,2.4,52
36183.1,-154.9,0.6,2.4,52
37420.3,52.8,0.6,2.4,52
38657.5,11.5,0.6,2.4,52
40032.1,27.1,0.6,2.4,52
41241.8,4.8,0.6,2.4,52
42534.0,15.1,0.6,2.4,52
43908.6,118.6,0.6,2.4,52
45283.3,29.6,0.6,2.4,52
