TOA,Delta TOA,PW,power,angle
54043.3,85.3,0.5,1.9,37
54441.5,161.5,0.5,1.9,37
54772.6,48.8,0.5,1.9,37
55174.7,38.7,0.5,1.9,37
55564.9,69.9,0.5,1.9,37
55951.3,61.3,0.5,1.9,37
56353.3,-180.7,0.5,1.9,37
56692.4,-163.6,0.5,1.9,37
57039.3,64.0,0.5,1.9,37
57433.5,-388.5,0.5,1.9,37
57831.6,28.8,0.5,1.9,37
58237.6,105.6,0.5,1.9,37
58596.3,7.7,0.5,1.9,37
58982.7,-1093.3,0.5,1.9,37
59337.4,-1060.6,0.5,1.9,37
59668.6,-1051.4,0.5,1.9,37
-910.9,-1025.9,0.5,1.9,37
-552.2,38.1,0.5,1.9,37
-173.7,-863.7,0.5,1.9,37
216.5,-588.5,0.5,1.9,37
591.0,133.0,0.5,1.9,37
941.9,-93.1,0.5,1.9,37
1280.9,-329.1,0.5,1.9,37
1631.7,62.0,0.5,1.9,37
2010.1,49.1,0.5,1.9,37
2372.8,72.8,0.5,1.9,37
2759.1,87.8,0.5,1.9,37
3098.1,102.1,0.5,1.9,37
3456.9,29.9,0.5,1.9,37
3839.2,60.2,0.5,1.9,37
4241.3,55.3,0.5,1.9,37
4639.5,39.5,0.5,1.9,37
4994.2,9.2,0.5,1.9,37
5400.3,100.3,0.5,1.9,37
5806.3,33.3,0.5,1.9,37
6149.2,54.2,0.5,1.9,37
6504.0,87.0,0.5,1.9,37
6898.2,50.2,0.5,1.9,37
7229.3,7.3,0.5,1.9,37
7599.9,31.9,0.5,1.9,37
7986.2,120.2,0.5,1.9,37
8337.0,37.0,0.5,1.9,37
8731.2,60.2,0.5,1.9,37
9125.4,117.4,0.5,1.9,37
9531.5,37.5,0.5,1.9,37
9886.3,41.3,0.5,1.9,37
10221.3,9.3,0.5,1.9,37
10556.4,22.4,0.5,1.9,37
10954.5,6.5,0.5,1.9,37
11293.5,23.5,0.5,1.9,37
11652.3,70.3,0.5,1.9,37
12022.8,-121.2,0.5,1.9,37
12405.2,103.2,0.5,1.9,37
12771.8,-982.2,0.5,1.9,37
13166.0,-1876.0,0.5,1.9,37
13568.1,82.0,0.5,1.9,37
13918.9,-1445.1,0.5,1.9,37
14277.6,202.6,0.5,1.9,37
14648.2,63.3,0.5,1.9,37
15050.3,147.3,0.5,1.9,37
15424.8,249.9,0.5,1.9,37
15830.8,78.0,0.5,1.9,37
16209.2,28.8,0.5,1.9,37
16583.7,213.7,0.5,1.9,37
16950.3,71.8,0.5,1.9,37
17344.5,29.5,0.5,1.9,37
17695.4,65.4,0.5,1.9,37
18081.7,71.4,0.5,1.9,37
18460.1,56.1,0.5,1.9,37
18854.3,-51.7,0.5,1.9,37
19205.1,69.1,0.5,1.9,37
19540.2,-9.8,0.5,1.9,37
19902.9,76.9,0.5,1.9,37
20273.4,11.6,0.5,1.9,37
20636.1,-201.9,0.5,1.9,37
20986.9,26.9,0.5,1.9,37
21393.0,3.0,0.5,1.9,37
21763.5,28.5,0.5,1.9,37
22110.4,30.4,0.5,1.9,37
22441.5,-98.5,0.5,1.9,37
22827.8,-57.2,0.5,1.9,37
23166.9,28.9,0.5,1.9,37
23533.5,73.5,0.5,1.9,37
23892.2,34.2,0.5,1.9,37
24223.3,14.9,0.5,1.9,37
24582.0,-235.0,0.5,1.9,37
24956.5,-67.5,0.5,1.9,37
25327.1,27.1,0.5,1.9,37
25721.3,7.3,0.5,1.9,37
26099.7,40.7,0.5,1.9,37
26493.9,20.9,0.5,1.9,37
26832.9,22.9,0.5,1.9,37
27171.9,8.9,0.5,1.9,37
27530.6,26.8,0.5,1.9,37
27913.0,106.0,0.5,1.9,37
28303.3,13.3,0.5,1.9,37
28669.9,40.3,0.5,1.9,37
29020.7,5.7,0.5,1.9,37
29391.3,61.3,0.5,1.9,37
29797.3,48.0,0.5,1.9,37
30140.2,36.2,0.5,1.9,37
30514.7,122.7,0.5,1.9,37
30920.8,51.8,0.5,1.9,37
31311.0,55.0,0.5,1.9,37
31657.9,5.9,0.5,1.9,37
31996.9,26.9,0.5,1.9,37
32363.5,25.5,0.5,1.9,37
32749.9,43.9,0.5,1.9,37
33092.8,-119.2,0.5,1.9,37
33435.8,73.8,0.5,1.9,37
33766.9,53.9,0.5,1.9,37
34125.6,-696.4,0.5,1.9,37
34531.6,53.6,0.5,1.9,37
34921.9,79.7,0.5,1.9,37
35312.2,-1441.8,0.5,1.9,37
35698.5,53.0,0.5,1.9,37
36049.3,-1670.7,0.5,1.9,37
36396.2,-3577.8,0.5,1.9,37
36802.2,155.2,0.5,1.9,37
37149.1,88.1,0.5,1.9,37
37523.6,-2772.4,0.5,1.9,37
37858.7,176.7,0.5,1.9,37
38540.7,-2399.3,0.5,1.9,37
38887.5,62.5,0.5,1.9,37
39293.6,153.6,0.5,1.9,37
39652.3,197.3,0.5,1.9,37
39999.2,94.2,0.5,1.9,37
40365.8,280.8,0.5,1.9,37
40748.2,33.2,0.5,1.9,37
41118.7,88.7,0.5,1.9,37
41477.4,132.4,0.5,1.9,37
41808.6,-97.4,0.5,1.9,37
42171.2,44.8,0.5,1.9,37
42541.8,-123.2,0.5,1.9,37
42908.4,13.4,0.5,1.9,37
43263.2,2.2,0.5,1.9,37
43617.9,13.9,0.5,1.9,37
43960.9,30.9,0.5,1.9,37
44319.6,44.6,0.5,1.9,37
44678.3,42.6,0.5,1.9,37
45056.8,91.8,0.5,1.9,37
45415.5,2.5,0.5,1.9,37
45774.2,4.2,0.5,1.9,37
46105.3,36.3,0.5,1.9,37
46448.3,34.3,0.5,1.9,37
47217.0,44.0,0.5,1.9,37
47563.9,17.9,0.5,1.9,37
47895.0,25.0,0.5,1.9,37
48265.6,-126.4,0.5,1.9,37
48620.3,66.3,0.5,1.9,37
48967.2,56.2,0.5,1.9,37
49353.6,156.6,0.5,1.9,37
49696.5,16.5,0.5,1.9,37
50051.3,48.3,0.5,1.9,37
50425.8,101.8,0.5,1.9,37
50816.0,9.0,0.5,1.9,37
51162.9,7.9,0.5,1.9,37
51561.1,91.1,0.5,1.9,37
51900.1,115.1,0.5,1.9,37
52239.1,139.1,0.5,1.9,37
52625.4,47.4,0.5,1.9,37
53019.6,27.6,0.5,1.9,37
53378.3,18.3,0.5,1.9,37
53741.0,13.0,0.5,1.9,37
54123.4,27.4,0.5,1.9,37
54521.5,9.5,0.5,1.9,37
54884.2,-39.8,0.5,1.9,37
55286.3,38.3,0.5,1.9,37
55692.3,10.3,0.5,1.9,37
56070.7,-463.3,0.5,1.9,37
56472.8,15.1,0.5,1.9,37
56811.8,49.8,0.5,1.9,37
57142.9,-1001.1,0.5,1.9,37
187.8,-1298.2,0.5,1.9,37
562.3,43.7,0.5,1.9,37
968.4,-2449.6,0.5,1.9,37
1366.5,142.5,0.5,1.9,37
1737.1,81.1,0.5,1.9,37
2119.4,-2264.6,0.5,1.9,37
2458.4,-3857.6,0.5,1.9,37
2829.0,84.0,0.5,1.9,37
3171.9,-3581.1,0.5,1.9,37
3503.1,137.1,0.5,1.9,37
3846.0,-3022.0,0.5,1.9,37
4244.2,50.2,0.5,1.9,37
4598.9,173.4,0.5,1.9,37
4938.0,-2045.0,0.5,1.9,37
5332.2,94.2,0.5,1.9,37
5738.2,185.2,0.5,1.9,37
6132.4,33.3,0.5,1.9,37
6495.0,312.0,0.5,1.9,37
6857.7,44.7,0.5,1.9,37
7224.3,11.3,0.5,1.9,37
7583.0,25.0,0.5,1.9,37
7941.8,38.8,0.5,1.9,37
8300.5,52.5,0.5,1.9,37
8678.9,56.9,0.5,1.9,37
9073.1,19.1,0.5,1.9,37
9408.2,10.2,0.5,1.9,37
9774.8,31.8,0.5,1.9,37
10137.5,11.0,0.5,1.9,37
10535.6,33.6,0.5,1.9,37
10937.7,11.7,0.5,1.9,37
11331.9,1.9,0.5,1.9,37
11722.1,22.1,0.5,1.9,37
12112.4,23.4,0.5,1.9,37
12482.9,80.9,0.5,1.9,37
12853.5,51.5,0.5,1.9,37
13247.7,35.7,0.5,1.9,37
13641.9,34.9,0.5,1.9,37
14047.9,-525.1,0.5,1.9,37
14453.9,-924.1,0.5,1.9,37
14856.0,204.0,0.5,1.9,37
15199.0,39.8,0.5,1.9,37
15589.2,-110.8,0.5,1.9,37
15991.3,97.3,0.5,1.9,37
16334.3,26.3,0.5,1.9,37
16673.3,7.3,0.5,1.9,37
17004.4,16.4,0.5,1.9,37
17343.4,33.4,0.5,1.9,37
18056.9,10.9,0.5,1.9,37
18447.2,79.2,0.5,1.9,37
18794.1,104.1,0.5,1.9,37
19168.6,25.6,0.5,1.9,37
19515.5,15.0,0.5,1.9,37
19854.5,108.5,0.5,1.9,37
20217.1,39.1,0.5,1.9,37
20591.6,-30.4,0.5,1.9,37
20950.4,6.4,0.5,1.9,37
21281.5,-306.5,0.5,1.9,37
21659.9,-572.1,0.5,1.9,37
22050.2,-503.8,0.5,1.9,37
22436.5,-439.5,0.5,1.9,37
22834.6,-685.4,0.5,1.9,37
23209.1,115.1,0.5,1.9,37
23607.3,14.1,0.5,1.9,37
24009.4,-2408.6,0.5,1.9,37
24415.4,-2324.6,0.5,1.9,37
24750.4,49.5,0.5,1.9,37
25093.4,-2612.6,0.5,1.9,37
25452.1,108.1,0.5,1.9,37
25814.8,-2903.2,0.5,1.9,37
26169.6,-2778.4,0.5,1.9,37
26512.5,144.1,0.5,1.9,37
26898.8,-2164.2,0.5,1.9,37
27249.7,23.7,0.5,1.9,37
27636.0,42.0,0.5,1.9,37
28026.2,-1266.8,0.5,1.9,37
28365.3,42.3,0.5,1.9,37
28735.8,97.8,0.5,1.9,37
29066.9,113.9,0.5,1.9,37
29417.8,9.8,0.5,1.9,37
29752.8,37.2,0.5,1.9,37
30095.8,112.8,0.5,1.9,37
30434.8,106.8,0.5,1.9,37
30785.6,112.6,0.5,1.9,37
31164.1,6.1,0.5,1.9,37
31518.9,40.9,0.5,1.9,37
31893.4,1.4,0.5,1.9,37
32283.6,46.6,0.5,1.9,37
32646.3,48.3,0.5,1.9,37
33001.1,5.1,0.5,1.9,37
33371.6,17.6,0.5,1.9,37
33710.6,1.6,0.5,1.9,37
34053.6,22.6,0.5,1.9,37
34384.7,31.7,0.5,1.9,37
35157.3,-0.7,0.5,1.9,37
35496.3,-144.7,0.5,1.9,37
35859.0,-265.0,0.5,1.9,37
36217.7,1.5,0.5,1.9,37
36572.5,104.5,0.5,1.9,37
36950.9,21.9,0.5,1.9,37
37353.0,-220.0,0.5,1.9,37
37699.9,-517.1,0.5,1.9,37
38078.3,-299.7,0.5,1.9,37
38409.5,150.5,0.5,1.9,37
38760.3,14.3,0.5,1.9,37
39142.7,28.7,0.5,1.9,37
39540.8,12.8,0.5,1.9,37
39942.9,180.0,0.5,1.9,37
40337.1,20.3,0.5,1.9,37
40727.4,3.4,0.5,1.9,37
41117.6,71.6,0.5,1.9,37
41523.7,56.3,0.5,1.9,37
42296.3,68.3,0.5,1.9,37
42666.8,10.8,0.5,1.9,37
43065.0,63.0,0.5,1.9,37
43427.6,127.6,0.5,1.9,37
43829.7,107.7,0.5,1.9,37
44235.8,-30.2,0.5,1.9,37
44586.6,-323.4,0.5,1.9,37
44945.3,17.3,0.5,1.9,37
45339.5,23.1,0.5,1.9,37
45733.7,-464.3,0.5,1.9,37
46112.1,86.1,0.5,1.9,37
46486.6,-677.4,0.5,1.9,37
46861.1,-624.9,0.5,1.9,37
47219.8,59.8,0.5,1.9,37
47598.3,-1934.7,0.5,1.9,37
48000.4,99.6,0.5,1.9,37
48370.9,58.9,0.5,1.9,37
48761.2,-1231.8,0.5,1.9,37
49123.8,-1444.2,0.5,1.9,37
49478.6,89.7,0.5,1.9,37
49829.5,-1198.5,0.5,1.9,37
50227.6,61.6,0.5,1.9,37
50562.7,30.0,0.5,1.9,37
50909.6,-233.4,0.5,1.9,37
51315.6,57.6,0.5,1.9,37
51646.7,43.7,0.5,1.9,37
52017.3,69.3,0.5,1.9,37
52419.3,11.3,0.5,1.9,37
52789.9,36.9,0.5,1.9,37
53164.4,20.4,0.5,1.9,37
53566.5,8.5,0.5,1.9,37
53929.1,1.1,0.5,1.9,37
54331.2,14.2,0.5,1.9,37
54686.0,24.0,0.5,1.9,37
55068.4,78.4,0.5,1.9,37
55446.8,24.8,0.5,1.9,37
55848.9,105.9,0.5,1.9,37
56223.4,37.9,0.5,1.9,37
56617.6,69.6,0.5,1.9,37
56992.1,112.1,0.5,1.9,37
57390.2,15.2,0.5,1.9,37
57776.5,50.5,0.5,1.9,37
58111.6,34.6,0.5,1.9,37
58494.0,14.0,0.5,1.9,37
58852.7,-271.3,0.5,1.9,37
59231.1,-375.9,0.5,1.9,37
59621.4,-146.6,0.5,1.9,37
59968.3,16.3,0.5,1.9,37
60354.6,34.6,0.5,1.9,37
60685.7,7.7,0.5,1.9,37
239.3,14.3,0.5,1.9,37
570.5,20.8,0.5,1.9,37
917.3,71.3,0.5,1.9,37
1287.9,27.9,0.5,1.9,37
1670.3,47.3,0.5,1.9,37
2025.1,80.1,0.5,1.9,37
2411.4,37.5,0.5,1.9,37
2758.3,148.3,0.5,1.9,37
3101.2,176.2,0.5,1.9,37
3444.2,71.1,0.5,1.9,37
3783.2,227.1,0.5,1.9,37
4122.2,201.3,0.5,1.9,37
4461.2,262.2,0.5,1.9,37
4847.5,4.5,0.5,1.9,37
5194.4,29.4,0.5,1.9,37
5533.4,46.4,0.5,1.9,37
5919.7,42.7,0.5,1.9,37
6290.3,122.4,0.5,1.9,37
6629.3,-145.7,0.5,1.9,37
6960.4,75.4,0.5,1.9,37
7303.4,17.3,0.5,1.9,37
7670.0,-393.0,0.5,1.9,37
8056.3,-328.7,0.5,1.9,37
8395.3,7.6,0.5,1.9,37
8785.6,55.6,0.5,1.9,37
9164.0,83.0,0.5,1.9,37
9558.2,26.7,0.5,1.9,37
9916.9,-883.1,0.5,1.9,37
10287.5,108.5,0.5,1.9,37
10634.4,-510.6,0.5,1.9,37
10965.5,-294.5,0.5,1.9,37
11363.6,32.6,0.5,1.9,37
11714.5,-235.5,0.5,1.9,37
12077.2,-217.8,0.5,1.9,37
12428.0,79.1,0.5,1.9,37
12774.9,19.9,0.5,1.9,37
13153.3,53.3,0.5,1.9,37
13527.8,11.0,0.5,1.9,37
13886.5,27.5,0.5,1.9,37
14221.6,17.6,0.5,1.9,37
14596.1,47.1,0.5,1.9,37
14990.3,27.3,0.5,1.9,37
15333.2,25.2,0.5,1.9,37
15723.5,47.5,0.5,1.9,37
16086.2,88.2,0.5,1.9,37
16452.8,132.8,0.5,1.9,37
16831.2,1.2,0.5,1.9,37
17197.8,52.8,0.5,1.9,37
17552.6,105.6,0.5,1.9,37
17954.7,7.2,0.5,1.9,37
18301.6,4.6,0.5,1.9,37
18652.4,67.4,0.5,1.9,37
19050.5,87.5,0.5,1.9,37
19421.1,42.1,0.5,1.9,37
19764.1,45.1,0.5,1.9,37
20170.1,91.1,0.5,1.9,37
20548.5,1.5,0.5,1.9,37
20887.5,36.5,0.5,1.9,37
21226.5,7.5,0.5,1.9,37
21620.7,29.7,0.5,1.9,37
22026.8,3.8,0.5,1.9,37
22405.2,36.2,0.5,1.9,37
22799.4,56.4,0.5,1.9,37
23193.6,-141.4,0.5,1.9,37
23536.5,-2052.5,0.5,1.9,37
23934.7,-2298.3,0.5,1.9,37
24301.3,15.5,0.5,1.9,37
24640.3,187.3,0.5,1.9,37
25026.6,159.6,0.5,1.9,37
25416.9,135.9,0.5,1.9,37
25799.3,104.3,0.5,1.9,37
26177.7,167.7,0.5,1.9,37
26520.6,163.2,0.5,1.9,37
26891.2,14.2,0.5,1.9,37
27222.3,23.3,0.5,1.9,37
27612.6,27.6,0.5,1.9,37
28014.7,114.7,0.5,1.9,37
28349.7,134.7,0.5,1.9,37
28684.8,69.9,0.5,1.9,37
29027.8,-103.2,0.5,1.9,37
29422.0,-31.0,0.5,1.9,37
29812.2,65.5,0.5,1.9,37
30206.4,-212.6,0.5,1.9,37
30592.7,-148.3,0.5,1.9,37
30994.8,79.8,0.5,1.9,37
31385.1,-114.9,0.5,1.9,37
31728.0,66.0,0.5,1.9,37
32078.9,3.9,0.5,1.9,37
32417.9,53.9,0.5,1.9,37
32764.8,49.8,0.5,1.9,37
33127.4,-97.6,0.5,1.9,37
33490.1,21.7,0.5,1.9,37
33872.5,5.5,0.5,1.9,37
34207.5,52.5,0.5,1.9,37
34558.4,68.4,0.5,1.9,37
34901.3,26.3,0.5,1.9,37
35287.6,-168.4,0.5,1.9,37
35681.8,18.8,0.5,1.9,37
36044.5,36.5,0.5,1.9,37
36801.4,27.4,0.5,1.9,37
37187.7,102.6,0.5,1.9,37
37585.8,36.8,0.5,1.9,37
37932.7,61.7,0.5,1.9,37
38326.9,92.0,0.5,1.9,37
38733.0,57.0,0.5,1.9,37
39115.3,117.3,0.5,1.9,37
39493.8,12.8,0.5,1.9,37
39844.6,41.6,0.5,1.9,37
40242.7,12.7,0.5,1.9,37
40621.2,13.2,0.5,1.9,37
41003.5,26.5,0.5,1.9,37
41350.4,19.0,0.5,1.9,37
41752.5,17.5,0.5,1.9,37
42158.6,9.6,0.5,1.9,37
42501.5,12.5,0.5,1.9,37
42852.3,13.3,0.5,1.9,37
43234.7,115.7,0.5,1.9,37
43636.8,-122.2,0.5,1.9,37
43987.6,40.6,0.5,1.9,37
44393.7,-331.3,0.5,1.9,37
44764.2,-926.8,0.5,1.9,37
45107.2,44.2,0.5,1.9,37
45461.9,-1517.1,0.5,1.9,37
45824.6,113.6,0.5,1.9,37
46167.6,22.4,0.5,1.9,37
46514.5,41.9,0.5,1.9,37
46865.3,-2689.7,0.5,1.9,37
47228.0,-3293.0,0.5,1.9,37
47626.1,187.1,0.5,1.9,37
47976.9,110.0,0.5,1.9,37
48335.7,-2507.3,0.5,1.9,37
48714.1,-2450.9,0.5,1.9,37
49120.1,25.1,0.5,1.9,37
49490.7,80.7,0.5,1.9,37
49857.3,132.3,0.5,1.9,37
50219.9,77.4,0.5,1.9,37
50594.4,239.4,0.5,1.9,37
50988.6,3.6,0.5,1.9,37
51319.8,19.8,0.5,1.9,37
51674.5,59.5,0.5,1.9,37
52049.0,119.0,0.5,1.9,37
52399.9,-53.1,0.5,1.9,37
52802.0,6.0,0.5,1.9,37
53152.8,32.8,0.5,1.9,37
53558.8,15.0,0.5,1.9,37
54272.3,2.3,0.5,1.9,37
54650.8,35.8,0.5,1.9,37
55041.0,81.0,0.5,1.9,37
55439.2,19.2,0.5,1.9,37
55793.9,28.9,0.5,1.9,37
56129.0,14.0,0.5,1.9,37
56460.1,28.1,0.5,1.9,37
56850.4,4.4,0.5,1.9,37
57189.4,66.4,0.5,1.9,37
57552.1,16.1,0.5,1.9,37
57938.4,57.4,0.5,1.9,37
58269.5,43.5,0.5,1.9,37
58644.0,9.0,0.5,1.9,37
59022.4,-560.6,0.5,1.9,37
59416.6,70.6,0.5,1.9,37
59814.8,54.8,0.5,1.9,37
218.3,11.3,0.5,1.9,37
577.0,156.0,0.5,1.9,37
967.3,63.3,0.5,1.9,37
1322.1,96.1,0.5,1.9,37
1669.0,121.0,0.5,1.9,37
2051.3,20.3,0.5,1.9,37
2382.5,29.5,0.5,1.9,37
2768.8,50.8,0.5,1.9,37
3111.7,78.7,0.5,1.9,37
3502.0,22.0,0.5,1.9,37
3852.8,4.8,0.5,1.9,37
4195.8,25.8,0.5,1.9,37
4534.8,42.8,0.5,1.9,37
4901.4,41.4,0.5,1.9,37
5303.5,-200.5,0.5,1.9,37
5701.6,-446.4,0.5,1.9,37
6091.9,43.9,0.5,1.9,37
6430.9,-683.1,0.5,1.9,37
6777.8,-658.2,0.5,1.9,37
7156.2,10.2,0.5,1.9,37
7534.7,-1189.3,0.5,1.9,37
7905.2,-1140.8,0.5,1.9,37
8271.8,19.2,0.5,1.9,37
8630.5,-2991.5,0.5,1.9,37
9009.0,-2935.0,0.5,1.9,37
9344.0,-2922.0,0.5,1.9,37
9726.4,-2861.6,0.5,1.9,37
10097.0,-2813.0,0.5,1.9,37
10475.4,-4182.6,0.5,1.9,37
10877.5,5.5,0.5,1.9,37
11228.3,121.3,0.5,1.9,37
11575.2,-3197.8,0.5,1.9,37
11961.5,-2926.5,0.5,1.9,37
12347.9,26.9,0.5,1.9,37
12734.2,206.2,0.5,1.9,37
13085.0,232.2,0.5,1.9,37
13479.2,6.2,0.5,1.9,37
13834.0,46.0,0.5,1.9,37
14212.4,109.4,0.5,1.9,37
14567.2,28.8,0.5,1.9,37
14973.2,240.2,0.5,1.9,37
15312.2,79.2,0.5,1.9,37
15706.4,13.4,0.5,1.9,37
16049.4,11.4,0.5,1.9,37
16384.5,1.5,0.5,1.9,37
16759.0,31.0,0.5,1.9,37
17129.5,11.5,0.5,1.9,37
17535.5,2.5,0.5,1.9,37
17937.6,3.9,0.5,1.9,37
18296.3,27.3,0.5,1.9,37
18655.1,41.1,0.5,1.9,37
19057.1,29.1,0.5,1.9,37
19435.6,4.6,0.5,1.9,37
19782.5,18.5,0.5,1.9,37
20184.5,23.4,0.5,1.9,37
20559.0,-286.0,0.5,1.9,37
20925.6,81.6,0.5,1.9,37
21268.6,101.6,0.5,1.9,37
21670.7,20.7,0.5,1.9,37
22005.8,-449.2,0.5,1.9,37
22400.0,35.0,0.5,1.9,37
22754.7,182.7,0.5,1.9,37
23113.5,111.0,0.5,1.9,37
23495.8,74.8,0.5,1.9,37
23830.9,16.9,0.5,1.9,37
24221.2,99.0,0.5,1.9,37
24568.1,20.1,0.5,1.9,37
24899.2,29.2,0.5,1.9,37
25265.8,27.8,0.5,1.9,37
25624.5,18.5,0.5,1.9,37
26006.9,78.9,0.5,1.9,37
26342.0,92.0,0.5,1.9,37
26712.5,140.5,0.5,1.9,37
27094.9,31.9,0.5,1.9,37
27426.0,38.3,0.5,1.9,37
27757.1,91.1,0.5,1.9,37
28151.3,7.7,0.5,1.9,37
28494.3,-9.7,0.5,1.9,37
28860.9,34.9,0.5,1.9,37
29223.6,-246.4,0.5,1.9,37
29621.7,-492.3,0.5,1.9,37
29964.7,12.7,0.5,1.9,37
30299.7,-458.3,0.5,1.9,37
30693.9,-708.1,0.5,1.9,37
31088.1,16.3,0.5,1.9,37
31458.7,-1231.3,0.5,1.9,37
