TOA,Delta TOA,PW,power,angle
16939.0,25.4,0.3,1.4,3
17353.0,41.2,0.3,1.4,3
17875.0,71.9,0.3,1.4,3
18190.0,149.0,0.3,1.4,3
18505.0,128.9,0.3,1.4,3
18820.0,69.4,0.3,1.4,3
19135.0,45.0,0.3,1.4,3
19450.0,15.0,0.3,1.4,3
19765.0,100.0,0.3,1.4,3
20080.0,61.5,0.3,1.4,3
20395.0,40.0,0.3,1.4,3
20710.0,10.0,0.3,1.4,3
20854.0,39.0,0.3,1.4,3
20998.0,68.0,0.3,1.4,3
21142.0,21.9,0.3,1.4,3
21286.0,11.0,0.3,1.4,3
21430.0,22.5,0.3,1.4,3
21574.0,46.0,0.3,1.4,3
21718.0,50.0,0.3,1.4,3
21862.0,58.0,0.3,1.4,3
22006.0,64.0,0.3,1.4,3
22150.0,1.0,0.3,1.4,3
22276.0,48.2,0.3,1.4,3
22402.0,46.0,0.3,1.4,3
22528.0,1.0,0.3,1.4,3
22654.0,22.0,0.3,1.4,3
22780.0,10.0,0.3,1.4,3
22906.0,43.9,0.3,1.4,3
23032.0,55.0,0.3,1.4,3
23158.0,43.0,0.3,1.4,3
23284.0,31.0,0.3,1.4,3
23410.0,19.0,0.3,1.4,3
23527.0,67.0,0.3,1.4,3
23644.0,23.0,0.3,1.4,3
23761.0,110.5,0.3,1.4,3
23878.0,96.0,0.3,1.4,3
23995.0,52.0,0.3,1.4,3
24112.0,8.0,0.3,1.4,3
24346.0,1.7,0.3,1.4,3
24463.0,37.0,0.3,1.4,3
24796.0,53.6,0.3,1.4,3
25012.0,51.1,0.3,1.4,3
25156.0,31.2,0.3,1.4,3
25588.0,91.3,0.3,1.4,3
25732.0,96.0,0.3,1.4,3
25876.0,10.1,0.3,1.4,3
26164.0,113.5,0.3,1.4,3
26308.0,91.2,0.3,1.4,3
26452.0,94.0,0.3,1.4,3
26596.0,32.3,0.3,1.4,3
26740.0,60.0,0.3,1.4,3
26875.0,29.3,0.3,1.4,3
26920.0,9.5,0.3,1.4,3
27190.0,25.8,0.3,1.4,3
27397.0,147.4,0.3,1.4,3
27604.0,15.4,0.3,1.4,3
27811.0,99.0,0.3,1.4,3
28018.0,50.0,0.3,1.4,3
28225.0,96.0,0.3,1.4,3
28432.0,4.0,0.3,1.4,3
28639.0,27.0,0.3,1.4,3
28846.0,4.0,0.3,1.4,3
29053.0,27.0,0.3,1.4,3
29260.0,4.0,0.3,1.4,3
29575.0,43.0,0.3,1.4,3
29890.0,70.3,0.3,1.4,3
30205.0,26.5,0.3,1.4,3
30520.0,8.7,0.3,1.4,3
30835.0,140.3,0.3,1.4,3
31150.0,48.7,0.3,1.4,3
31465.0,103.9,0.3,1.4,3
31780.0,60.2,0.3,1.4,3
32095.0,8.6,0.3,1.4,3
32410.0,164.0,0.3,1.4,3
32554.0,77.3,0.3,1.4,3
32698.0,130.0,0.3,1.4,3
32842.0,85.2,0.3,1.4,3
32986.0,96.0,0.3,1.4,3
33274.0,22.4,0.3,1.4,3
33418.0,77.3,0.3,1.4,3
33562.0,28.0,0.3,1.4,3
33706.0,98.0,0.3,1.4,3
33976.0,36.9,0.3,1.4,3
34354.0,83.7,0.3,1.4,3
34480.0,1.5,0.3,1.4,3
34606.0,117.2,0.3,1.4,3
34732.0,59.7,0.3,1.4,3
34858.0,36.0,0.3,1.4,3
35110.0,41.5,0.3,1.4,3
35461.0,71.2,0.3,1.4,3
35695.0,78.7,0.3,1.4,3
35812.0,55.6,0.3,1.4,3
36163.0,24.2,0.3,1.4,3
36280.0,79.8,0.3,1.4,3
36568.0,42.9,0.3,1.4,3
36784.0,48.0,0.3,1.4,3
36928.0,60.0,0.3,1.4,3
37000.0,36.9,0.3,1.4,3
37288.0,13.9,0.3,1.4,3
37432.0,124.1,0.3,1.4,3
37720.0,55.7,0.3,1.4,3
37864.0,14.3,0.3,1.4,3
38008.0,4.7,0.3,1.4,3
38296.0,40.7,0.3,1.4,3
38440.0,6.3,0.3,1.4,3
38800.0,31.9,0.3,1.4,3
39097.0,127.6,0.3,1.4,3
39304.0,200.8,0.3,1.4,3
39511.0,17.6,0.3,1.4,3
39718.0,182.7,0.3,1.4,3
39925.0,57.1,0.3,1.4,3
40132.0,18.8,0.3,1.4,3
40339.0,100.6,0.3,1.4,3
40753.0,43.0,0.3,1.4,3
40960.0,20.0,0.3,1.4,3
41275.0,18.0,0.3,1.4,3
41590.0,75.0,0.3,1.4,3
41905.0,45.0,0.3,1.4,3
42220.0,15.0,0.3,1.4,3
42535.0,100.0,0.3,1.4,3
42850.0,1.0,0.3,1.4,3
43165.0,40.0,0.3,1.4,3
43480.0,1.6,0.3,1.4,3
43795.0,49.0,0.3,1.4,3
44110.0,19.0,0.3,1.4,3
44254.0,25.0,0.3,1.4,3
44398.0,31.0,0.3,1.4,3
44542.0,37.0,0.3,1.4,3
44686.0,32.5,0.3,1.4,3
44830.0,49.0,0.3,1.4,3
44974.0,124.0,0.3,1.4,3
45118.0,107.0,0.3,1.4,3
45262.0,90.0,0.3,1.4,3
45406.0,54.8,0.3,1.4,3
45550.0,56.0,0.3,1.4,3
45676.0,21.0,0.3,1.4,3
45802.0,66.1,0.3,1.4,3
45928.0,112.0,0.3,1.4,3
46054.0,16.9,0.3,1.4,3
46180.0,42.0,0.3,1.4,3
46306.0,7.0,0.3,1.4,3
46432.0,4.6,0.3,1.4,3
46558.0,98.0,0.3,1.4,3
46684.0,63.0,0.3,1.4,3
46810.0,28.0,0.3,1.4,3
46927.0,77.4,0.3,1.4,3
47044.0,101.0,0.3,1.4,3
47161.0,4.3,0.3,1.4,3
47278.0,13.0,0.3,1.4,3
47512.0,24.2,0.3,1.4,3
47629.0,42.0,0.3,1.4,3
47863.0,12.5,0.3,1.4,3
47980.0,71.0,0.3,1.4,3
48052.0,64.6,0.3,1.4,3
48124.0,54.0,0.3,1.4,3
48268.0,39.1,0.3,1.4,3
48412.0,39.3,0.3,1.4,3
48556.0,26.8,0.3,1.4,3
48700.0,65.1,0.3,1.4,3
48988.0,6.2,0.3,1.4,3
49132.0,12.8,0.3,1.4,3
49276.0,79.0,0.3,1.4,3
49420.0,62.0,0.3,1.4,3
49564.0,45.0,0.3,1.4,3
49708.0,16.9,0.3,1.4,3
49852.0,34.0,0.3,1.4,3
49996.0,40.0,0.3,1.4,3
50230.0,3.2,0.3,1.4,3
50275.0,43.0,0.3,1.4,3
50320.0,42.0,0.3,1.4,3
50365.0,41.0,0.3,1.4,3
50410.0,13.0,0.3,1.4,3
50455.0,39.0,0.3,1.4,3
50500.0,38.0,0.3,1.4,3
50545.0,37.0,0.3,1.4,3
50590.0,36.0,0.3,1.4,3
50797.0,13.0,0.3,1.4,3
51004.0,36.0,0.3,1.4,3
51211.0,116.4,0.3,1.4,3
51418.0,36.0,0.3,1.4,3
51625.0,203.1,0.3,1.4,3
51832.0,4.1,0.3,1.4,3
52039.0,13.0,0.3,1.4,3
52246.0,16.0,0.3,1.4,3
52453.0,11.3,0.3,1.4,3
52660.0,51.6,0.3,1.4,3
52975.0,11.8,0.3,1.4,3
53290.0,233.8,0.3,1.4,3
53605.0,13.0,0.3,1.4,3
53920.0,131.1,0.3,1.4,3
54235.0,65.1,0.3,1.4,3
54550.0,108.5,0.3,1.4,3
54865.0,92.4,0.3,1.4,3
55180.0,5.3,0.3,1.4,3
55495.0,181.3,0.3,1.4,3
55810.0,242.0,0.3,1.4,3
55954.0,2.7,0.3,1.4,3
56386.0,32.7,0.3,1.4,3
56530.0,74.3,0.3,1.4,3
56818.0,125.6,0.3,1.4,3
57106.0,66.7,0.3,1.4,3
57502.0,68.5,0.3,1.4,3
57628.0,117.0,0.3,1.4,3
57880.0,48.4,0.3,1.4,3
58132.0,79.2,0.3,1.4,3
58258.0,20.4,0.3,1.4,3
58627.0,30.7,0.3,1.4,3
59095.0,112.3,0.3,1.4,3
59212.0,81.6,0.3,1.4,3
59446.0,108.6,0.3,1.4,3
59680.0,11.4,0.3,1.4,3
59752.0,55.7,0.3,1.4,3
-622.0,59.8,0.3,1.4,3
-550.0,2.2,0.3,1.4,3
-118.0,55.7,0.3,1.4,3
26.0,129.9,0.3,1.4,3
314.0,97.5,0.3,1.4,3
458.0,14.1,0.3,1.4,3
602.0,11.0,0.3,1.4,3
746.0,99.1,0.3,1.4,3
980.0,38.1,0.3,1.4,3
1025.0,21.2,0.3,1.4,3
1295.0,14.1,0.3,1.4,3
1754.0,122.3,0.3,1.4,3
1961.0,6.0,0.3,1.4,3
2168.0,56.5,0.3,1.4,3
2375.0,2.2,0.3,1.4,3
2582.0,52.0,0.3,1.4,3
2789.0,29.9,0.3,1.4,3
2996.0,6.0,0.3,1.4,3
3203.0,98.0,0.3,1.4,3
3410.0,52.0,0.3,1.4,3
3725.0,22.0,0.3,1.4,3
4040.0,61.0,0.3,1.4,3
4355.0,31.0,0.3,1.4,3
4670.0,1.0,0.3,1.4,3
4985.0,40.0,0.3,1.4,3
5300.0,10.0,0.3,1.4,3
5615.0,3.0,0.3,1.4,3
5930.0,114.4,0.3,1.4,3
6245.0,95.8,0.3,1.4,3
6560.0,56.0,0.3,1.4,3
6704.0,89.6,0.3,1.4,3
6848.0,109.0,0.3,1.4,3
6992.0,92.0,0.3,1.4,3
7136.0,75.0,0.3,1.4,3
7280.0,50.7,0.3,1.4,3
7424.0,41.0,0.3,1.4,3
7568.0,24.0,0.3,1.4,3
7712.0,7.0,0.3,1.4,3
7856.0,133.9,0.3,1.4,3
8000.0,13.8,0.3,1.4,3
8126.0,99.0,0.3,1.4,3
8252.0,64.0,0.3,1.4,3
8378.0,29.0,0.3,1.4,3
8504.0,104.1,0.3,1.4,3
8630.0,120.0,0.3,1.4,3
8756.0,24.8,0.3,1.4,3
8882.0,50.0,0.3,1.4,3
9008.0,15.0,0.3,1.4,3
9134.0,8.6,0.3,1.4,3
9260.0,106.0,0.3,1.4,3
9377.0,62.0,0.3,1.4,3
9494.0,18.0,0.3,1.4,3
9611.0,79.5,0.3,1.4,3
9728.0,91.0,0.3,1.4,3
9845.0,47.0,0.3,1.4,3
9962.0,3.0,0.3,1.4,3
10079.0,33.2,0.3,1.4,3
10196.0,30.0,0.3,1.4,3
10313.0,9.0,0.3,1.4,3
10430.0,34.0,0.3,1.4,3
10502.0,14.0,0.3,1.4,3
10574.0,17.6,0.3,1.4,3
10646.0,20.0,0.3,1.4,3
10790.0,26.0,0.3,1.4,3
10862.0,6.0,0.3,1.4,3
10934.0,32.0,0.3,1.4,3
11006.0,12.0,0.3,1.4,3
11078.0,38.0,0.3,1.4,3
11150.0,8.5,0.3,1.4,3
11438.0,30.0,0.3,1.4,3
11582.0,82.0,0.3,1.4,3
11726.0,12.6,0.3,1.4,3
11870.0,48.0,0.3,1.4,3
12158.0,135.2,0.3,1.4,3
12302.0,16.7,0.3,1.4,3
12446.0,40.8,0.3,1.4,3
12590.0,124.0,0.3,1.4,3
12815.0,43.2,0.3,1.4,3
12905.0,29.8,0.3,1.4,3
13247.0,81.0,0.3,1.4,3
13454.0,12.9,0.3,1.4,3
13661.0,92.9,0.3,1.4,3
14075.0,68.0,0.3,1.4,3
14282.0,4.4,0.3,1.4,3
14696.0,47.8,0.3,1.4,3
14903.0,97.2,0.3,1.4,3
15110.0,59.7,0.3,1.4,3
16055.0,224.2,0.3,1.4,3
16370.0,40.0,0.3,1.4,3
16685.0,33.0,0.3,1.4,3
17000.0,26.0,0.3,1.4,3
17315.0,19.0,0.3,1.4,3
17630.0,12.0,0.3,1.4,3
17945.0,5.0,0.3,1.4,3
18260.0,178.3,0.3,1.4,3
18404.0,142.0,0.3,1.4,3
18548.0,87.9,0.3,1.4,3
18692.0,108.0,0.3,1.4,3
18980.0,77.8,0.3,1.4,3
19268.0,62.9,0.3,1.4,3
19556.0,15.8,0.3,1.4,3
19826.0,112.0,0.3,1.4,3
19952.0,49.1,0.3,1.4,3
20204.0,9.6,0.3,1.4,3
20330.0,56.6,0.3,1.4,3
20708.0,71.9,0.3,1.4,3
20960.0,108.3,0.3,1.4,3
21077.0,90.1,0.3,1.4,3
21428.0,35.0,0.3,1.4,3
21545.0,3.4,0.3,1.4,3
21662.0,42.0,0.3,1.4,3
21779.0,15.5,0.3,1.4,3
21896.0,46.0,0.3,1.4,3
22013.0,48.0,0.3,1.4,3
22130.0,19.6,0.3,1.4,3
22202.0,7.0,0.3,1.4,3
22490.0,48.5,0.3,1.4,3
22562.0,54.8,0.3,1.4,3
22850.0,16.3,0.3,1.4,3
23138.0,23.0,0.3,1.4,3
23282.0,52.0,0.3,1.4,3
23426.0,81.0,0.3,1.4,3
23570.0,36.5,0.3,1.4,3
23714.0,24.0,0.3,1.4,3
23858.0,53.0,0.3,1.4,3
24002.0,82.0,0.3,1.4,3
24146.0,111.0,0.3,1.4,3
24290.0,25.0,0.3,1.4,3
24605.0,23.0,0.3,1.4,3
24740.0,29.4,0.3,1.4,3
25154.0,61.0,0.3,1.4,3
25361.0,33.9,0.3,1.4,3
25568.0,61.0,0.3,1.4,3
25775.0,53.7,0.3,1.4,3
25982.0,61.0,0.3,1.4,3
26189.0,61.0,0.3,1.4,3
26396.0,61.0,0.3,1.4,3
26603.0,61.0,0.3,1.4,3
26810.0,127.3,0.3,1.4,3
27125.0,123.0,0.3,1.4,3
27440.0,116.0,0.3,1.4,3
27755.0,109.0,0.3,1.4,3
28070.0,18.3,0.3,1.4,3
28385.0,81.7,0.3,1.4,3
28700.0,30.1,0.3,1.4,3
29015.0,81.0,0.3,1.4,3
29330.0,74.0,0.3,1.4,3
29645.0,67.0,0.3,1.4,3
29960.0,60.0,0.3,1.4,3
30104.0,43.0,0.3,1.4,3
30248.0,26.0,0.3,1.4,3
30392.0,9.0,0.3,1.4,3
30536.0,21.3,0.3,1.4,3
30680.0,136.0,0.3,1.4,3
30824.0,72.3,0.3,1.4,3
30968.0,47.2,0.3,1.4,3
31112.0,85.0,0.3,1.4,3
31256.0,68.0,0.3,1.4,3
31400.0,51.0,0.3,1.4,3
31526.0,16.0,0.3,1.4,3
31652.0,4.0,0.3,1.4,3
31778.0,38.0,0.3,1.4,3
31904.0,26.0,0.3,1.4,3
32030.0,14.0,0.3,1.4,3
32156.0,2.0,0.3,1.4,3
32282.0,36.0,0.3,1.4,3
32408.0,24.0,0.3,1.4,3
32534.0,12.0,0.3,1.4,3
32777.0,25.0,0.3,1.4,3
32894.0,4.0,0.3,1.4,3
33128.0,35.2,0.3,1.4,3
33245.0,76.3,0.3,1.4,3
33362.0,108.4,0.3,1.4,3
33479.0,43.2,0.3,1.4,3
33596.0,62.0,0.3,1.4,3
33713.0,8.6,0.3,1.4,3
33830.0,63.1,0.3,1.4,3
33902.0,46.0,0.3,1.4,3
34190.0,64.4,0.3,1.4,3
34334.0,45.6,0.3,1.4,3
34478.0,14.7,0.3,1.4,3
34550.0,18.4,0.3,1.4,3
34982.0,60.1,0.3,1.4,3
35414.0,36.0,0.3,1.4,3
35702.0,3.5,0.3,1.4,3
35990.0,76.2,0.3,1.4,3
36080.0,30.7,0.3,1.4,3
36440.0,43.8,0.3,1.4,3
36647.0,173.4,0.3,1.4,3
36854.0,51.8,0.3,1.4,3
37061.0,3.4,0.3,1.4,3
37268.0,118.9,0.3,1.4,3
37682.0,58.5,0.3,1.4,3
37889.0,30.3,0.3,1.4,3
38303.0,45.7,0.3,1.4,3
38825.0,81.8,0.3,1.4,3
39140.0,252.5,0.3,1.4,3
39455.0,15.5,0.3,1.4,3
39770.0,117.7,0.3,1.4,3
40085.0,85.8,0.3,1.4,3
40400.0,34.2,0.3,1.4,3
40715.0,10.8,0.3,1.4,3
41030.0,11.3,0.3,1.4,3
41345.0,83.0,0.3,1.4,3
41660.0,76.0,0.3,1.4,3
41948.0,139.4,0.3,1.4,3
42092.0,40.7,0.3,1.4,3
42236.0,8.0,0.3,1.4,3
42668.0,126.2,0.3,1.4,3
42812.0,32.0,0.3,1.4,3
42956.0,47.6,0.3,1.4,3
43100.0,90.0,0.3,1.4,3
43226.0,101.0,0.3,1.4,3
43352.0,88.8,0.3,1.4,3
43478.0,8.0,0.3,1.4,3
43604.0,19.0,0.3,1.4,3
43730.0,30.0,0.3,1.4,3
43856.0,25.9,0.3,1.4,3
43982.0,21.1,0.3,1.4,3
44108.0,63.0,0.3,1.4,3
44234.0,74.0,0.3,1.4,3
44360.0,40.4,0.3,1.4,3
44477.0,81.0,0.3,1.4,3
44594.0,89.0,0.3,1.4,3
44711.0,32.7,0.3,1.4,3
44828.0,93.0,0.3,1.4,3
44945.0,1.2,0.3,1.4,3
45062.0,5.2,0.3,1.4,3
45179.0,99.0,0.3,1.4,3
45296.0,101.0,0.3,1.4,3
45413.0,103.0,0.3,1.4,3
45530.0,38.4,0.3,1.4,3
45602.0,62.0,0.3,1.4,3
45674.0,19.0,0.3,1.4,3
45818.0,43.8,0.3,1.4,3
45890.0,5.0,0.3,1.4,3
46034.0,23.7,0.3,1.4,3
46178.0,40.0,0.3,1.4,3
46250.0,43.0,0.3,1.4,3
46394.0,49.0,0.3,1.4,3
46538.0,55.0,0.3,1.4,3
46682.0,58.6,0.3,1.4,3
46826.0,67.0,0.3,1.4,3
46970.0,4.0,0.3,1.4,3
47114.0,10.0,0.3,1.4,3
47258.0,16.0,0.3,1.4,3
47402.0,17.0,0.3,1.4,3
47546.0,28.0,0.3,1.4,3
47690.0,34.0,0.3,1.4,3
47735.0,10.0,0.3,1.4,3
47780.0,30.9,0.3,1.4,3
47825.0,31.0,0.3,1.4,3
47870.0,7.0,0.3,1.4,3
47915.0,20.0,0.3,1.4,3
47960.0,28.0,0.3,1.4,3
48005.0,4.0,0.3,1.4,3
48347.0,7.9,0.3,1.4,3
48554.0,1.0,0.3,1.4,3
48761.0,47.0,0.3,1.4,3
49175.0,139.0,0.3,1.4,3
49382.0,24.0,0.3,1.4,3
49589.0,70.0,0.3,1.4,3
49796.0,99.5,0.3,1.4,3
50003.0,1.0,0.3,1.4,3
50210.0,47.0,0.3,1.4,3
50525.0,40.0,0.3,1.4,3
50840.0,24.0,0.3,1.4,3
51155.0,26.0,0.3,1.4,3
51470.0,19.0,0.3,1.4,3
51785.0,12.0,0.3,1.4,3
52100.0,5.0,0.3,1.4,3
52415.0,144.9,0.3,1.4,3
52730.0,104.6,0.3,1.4,3
53045.0,7.0,0.3,1.4,3
53504.0,6.0,0.3,1.4,3
53648.0,12.0,0.3,1.4,3
53792.0,18.0,0.3,1.4,3
53936.0,7.7,0.3,1.4,3
54080.0,30.0,0.3,1.4,3
54224.0,36.0,0.3,1.4,3
54368.0,88.0,0.3,1.4,3
54512.0,14.5,0.3,1.4,3
54656.0,54.0,0.3,1.4,3
54926.0,41.8,0.3,1.4,3
55052.0,6.7,0.3,1.4,3
55304.0,17.7,0.3,1.4,3
55682.0,76.8,0.3,1.4,3
55808.0,115.7,0.3,1.4,3
56177.0,5.9,0.3,1.4,3
56528.0,55.2,0.3,1.4,3
56762.0,37.1,0.3,1.4,3
56879.0,67.2,0.3,1.4,3
57230.0,87.1,0.3,1.4,3
216.0,28.2,0.3,1.4,3
432.0,11.7,0.3,1.4,3
576.0,13.7,0.3,1.4,3
1080.0,111.6,0.3,1.4,3
1224.0,139.6,0.3,1.4,3
1368.0,1.5,0.3,1.4,3
1656.0,26.0,0.3,1.4,3
1800.0,62.9,0.3,1.4,3
2133.0,13.6,0.3,1.4,3
2178.0,22.0,0.3,1.4,3
2493.0,34.6,0.3,1.4,3
2745.0,11.1,0.3,1.4,3
2952.0,29.8,0.3,1.4,3
3366.0,84.3,0.3,1.4,3
3573.0,69.9,0.3,1.4,3
3987.0,127.3,0.3,1.4,3
4194.0,89.6,0.3,1.4,3
4401.0,156.8,0.3,1.4,3
4608.0,9.1,0.3,1.4,3
5238.0,276.7,0.3,1.4,3
5553.0,13.8,0.3,1.4,3
5868.0,129.8,0.3,1.4,3
6183.0,50.6,0.3,1.4,3
6498.0,3.0,0.3,1.4,3
6813.0,14.3,0.3,1.4,3
7128.0,30.0,0.3,1.4,3
7758.0,85.0,0.3,1.4,3
7902.0,51.1,0.3,1.4,3
8046.0,28.0,0.3,1.4,3
8190.0,57.0,0.3,1.4,3
8334.0,33.5,0.3,1.4,3
8622.0,29.0,0.3,1.4,3
8766.0,58.0,0.3,1.4,3
8910.0,87.0,0.3,1.4,3
9054.0,1.0,0.3,1.4,3
9198.0,30.0,0.3,1.4,3
9324.0,41.0,0.3,1.4,3
9450.0,41.8,0.3,1.4,3
9576.0,27.4,0.3,1.4,3
9702.0,74.0,0.3,1.4,3
9828.0,53.2,0.3,1.4,3
9954.0,96.0,0.3,1.4,3
10080.0,107.0,0.3,1.4,3
10206.0,49.0,0.3,1.4,3
10332.0,37.0,0.3,1.4,3
10458.0,25.0,0.3,1.4,3
10575.0,4.0,0.3,1.4,3
10692.0,5.7,0.3,1.4,3
10809.0,31.0,0.3,1.4,3
10926.0,10.0,0.3,1.4,3
11043.0,58.0,0.3,1.4,3
11160.0,37.0,0.3,1.4,3
11277.0,6.7,0.3,1.4,3
11394.0,62.1,0.3,1.4,3
11511.0,43.0,0.3,1.4,3
11628.0,22.0,0.3,1.4,3
11700.0,25.0,0.3,1.4,3
11772.0,28.0,0.3,1.4,3
11844.0,19.9,0.3,1.4,3
11916.0,34.0,0.3,1.4,3
11988.0,20.6,0.3,1.4,3
12060.0,40.0,0.3,1.4,3
12132.0,19.6,0.3,1.4,3
12204.0,46.0,0.3,1.4,3
12492.0,9.1,0.3,1.4,3
12924.0,70.5,0.3,1.4,3
13068.0,105.0,0.3,1.4,3
13212.0,88.0,0.3,1.4,3
13356.0,13.9,0.3,1.4,3
13500.0,8.3,0.3,1.4,3
13644.0,2.1,0.3,1.4,3
13788.0,20.0,0.3,1.4,3
14058.0,6.5,0.3,1.4,3
14652.0,52.7,0.3,1.4,3
14859.0,3.0,0.3,1.4,3
15273.0,74.0,0.3,1.4,3
15687.0,97.8,0.3,1.4,3
15894.0,33.0,0.3,1.4,3
16101.0,79.0,0.3,1.4,3
16308.0,65.2,0.3,1.4,3
16623.0,118.0,0.3,1.4,3
16938.0,111.0,0.3,1.4,3
17253.0,35.0,0.3,1.4,3
17568.0,28.0,0.3,1.4,3
17883.0,21.0,0.3,1.4,3
18198.0,14.0,0.3,1.4,3
18828.0,33.9,0.3,1.4,3
19143.0,82.8,0.3,1.4,3
19458.0,124.0,0.3,1.4,3
19746.0,90.0,0.3,1.4,3
19890.0,35.5,0.3,1.4,3
20034.0,56.0,0.3,1.4,3
20178.0,4.1,0.3,1.4,3
20322.0,22.0,0.3,1.4,3
20610.0,18.4,0.3,1.4,3
20754.0,14.3,0.3,1.4,3
20898.0,22.9,0.3,1.4,3
21024.0,73.6,0.3,1.4,3
21402.0,90.4,0.3,1.4,3
21780.0,120.1,0.3,1.4,3
21906.0,22.5,0.3,1.4,3
22158.0,107.8,0.3,1.4,3
22275.0,80.2,0.3,1.4,3
22509.0,35.5,0.3,1.4,3
22860.0,25.4,0.3,1.4,3
23094.0,48.6,0.3,1.4,3
23211.0,1.9,0.3,1.4,3
23472.0,67.5,0.3,1.4,3
23616.0,8.7,0.3,1.4,3
24048.0,38.6,0.3,1.4,3
24192.0,63.0,0.3,1.4,3
24480.0,64.6,0.3,1.4,3
24768.0,17.6,0.3,1.4,3
25200.0,106.6,0.3,1.4,3
25344.0,107.3,0.3,1.4,3
25488.0,35.9,0.3,1.4,3
25848.0,27.4,0.3,1.4,3
25893.0,41.6,0.3,1.4,3
26352.0,182.4,0.3,1.4,3
26559.0,46.5,0.3,1.4,3
26973.0,14.6,0.3,1.4,3
27387.0,137.3,0.3,1.4,3
27594.0,99.8,0.3,1.4,3
27801.0,165.0,0.3,1.4,3
28323.0,281.0,0.3,1.4,3
28638.0,48.2,0.3,1.4,3
28953.0,217.2,0.3,1.4,3
29268.0,142.4,0.3,1.4,3
29583.0,60.0,0.3,1.4,3
29898.0,30.0,0.3,1.4,3
30528.0,85.0,0.3,1.4,3
30843.0,25.8,0.3,1.4,3
31158.0,25.0,0.3,1.4,3
31302.0,54.0,0.3,1.4,3
31446.0,56.9,0.3,1.4,3
31590.0,43.0,0.3,1.4,3
31734.0,49.0,0.3,1.4,3
31878.0,55.0,0.3,1.4,3
32022.0,61.0,0.3,1.4,3
32166.0,67.0,0.3,1.4,3
32310.0,4.0,0.3,1.4,3
32454.0,10.0,0.3,1.4,3
32598.0,16.0,0.3,1.4,3
32724.0,4.0,0.3,1.4,3
32850.0,61.0,0.3,1.4,3
32976.0,49.0,0.3,1.4,3
33102.0,21.3,0.3,1.4,3
