TOA,Delta TOA,PW,power,angle
12285.3,63.9,0.4,1.6,43
12875.2,-1200.8,0.4,1.6,43
13441.1,194.1,0.4,1.6,43
14007.0,88.1,0.4,1.6,43
14584.9,-1101.1,0.4,1.6,43
15174.9,64.9,0.4,1.6,43
15752.8,-255.2,0.4,1.6,43
16306.6,97.4,0.4,1.6,43
16878.5,193.5,0.4,1.6,43
17438.4,93.9,0.4,1.6,43
18010.3,65.3,0.4,1.6,43
18570.2,22.2,0.4,1.6,43
19136.0,-92.0,0.4,1.6,43
19714.0,-158.0,0.4,1.6,43
20261.8,57.8,0.4,1.6,43
20851.7,-308.3,0.4,1.6,43
21941.4,45.4,0.4,1.6,43
22507.2,17.2,0.4,1.6,43
23049.0,49.0,0.4,1.6,43
23584.8,9.8,0.4,1.6,43
24710.6,-244.4,0.4,1.6,43
25872.4,20.4,0.4,1.6,43
26426.3,22.3,0.4,1.6,43
26968.1,127.1,0.4,1.6,43
27503.8,18.8,0.4,1.6,43
28051.7,21.8,0.4,1.6,43
28629.6,17.6,0.4,1.6,43
29195.5,100.5,0.4,1.6,43
29749.3,10.3,0.4,1.6,43
30321.2,73.2,0.4,1.6,43
30869.0,3.0,0.4,1.6,43
31459.0,59.0,0.4,1.6,43
32048.9,18.9,0.4,1.6,43
32632.9,18.9,0.4,1.6,43
33168.7,40.7,0.4,1.6,43
33704.4,108.4,0.4,1.6,43
34288.4,-855.6,0.4,1.6,43
34842.2,-1267.8,0.4,1.6,43
35378.0,65.8,0.4,1.6,43
35913.8,-1484.2,0.4,1.6,43
36473.6,33.6,0.4,1.6,43
37057.6,92.5,0.4,1.6,43
37623.5,99.9,0.4,1.6,43
38201.4,-2416.6,0.4,1.6,43
38743.2,202.5,0.4,1.6,43
39333.1,39.5,0.4,1.6,43
39905.0,135.0,0.4,1.6,43
40458.9,58.9,0.4,1.6,43
41018.7,270.5,0.4,1.6,43
41554.5,77.1,0.4,1.6,43
42126.4,34.4,0.4,1.6,43
42674.2,6.2,0.4,1.6,43
43246.1,6.1,0.4,1.6,43
43830.1,15.1,0.4,1.6,43
44396.0,6.0,0.4,1.6,43
44943.8,93.8,0.4,1.6,43
45491.6,66.6,0.4,1.6,43
46039.4,5.4,0.4,1.6,43
46623.4,2.4,0.4,1.6,43
47159.1,45.1,0.4,1.6,43
47749.1,14.1,0.4,1.6,43
48339.1,73.5,0.4,1.6,43
48911.0,36.0,0.4,1.6,43
49452.8,70.8,0.4,1.6,43
49994.6,107.8,0.4,1.6,43
50560.4,35.4,0.4,1.6,43
51114.3,146.3,0.4,1.6,43
51692.2,80.2,0.4,1.6,43
52270.1,14.1,0.4,1.6,43
52805.9,66.9,0.4,1.6,43
53347.7,33.7,0.4,1.6,43
53907.6,41.6,0.4,1.6,43
54497.5,129.5,0.4,1.6,43
55045.3,119.3,0.4,1.6,43
55605.2,-284.8,0.4,1.6,43
56171.1,100.4,0.4,1.6,43
56724.9,-775.1,0.4,1.6,43
57272.7,42.7,0.4,1.6,43
518.6,-1933.4,0.4,1.6,43
1084.4,4.4,0.4,1.6,43
1620.2,-2119.8,0.4,1.6,43
2156.0,23.0,0.4,1.6,43
2733.9,-3904.1,0.4,1.6,43
3281.7,109.8,0.4,1.6,43
3859.7,13.7,0.4,1.6,43
4425.5,24.5,0.4,1.6,43
4961.3,23.3,0.4,1.6,43
5539.2,115.1,0.4,1.6,43
6099.1,231.1,0.4,1.6,43
6677.0,179.0,0.4,1.6,43
7261.0,36.7,0.4,1.6,43
7850.9,62.9,0.4,1.6,43
8434.9,71.9,0.4,1.6,43
8988.7,50.7,0.4,1.6,43
9548.6,35.6,0.4,1.6,43
10126.5,38.5,0.4,1.6,43
10686.3,46.3,0.4,1.6,43
11270.3,9.3,0.4,1.6,43
11824.1,11.1,0.4,1.6,43
12402.0,-78.0,0.4,1.6,43
12955.9,31.9,0.4,1.6,43
13491.7,45.7,0.4,1.6,43
14051.5,3.6,0.4,1.6,43
14599.3,47.6,0.4,1.6,43
15159.2,-379.8,0.4,1.6,43
15695.0,8.0,0.4,1.6,43
16242.8,59.8,0.4,1.6,43
16802.7,129.4,0.4,1.6,43
17350.5,7.1,0.4,1.6,43
17928.4,20.4,0.4,1.6,43
18512.3,65.1,0.4,1.6,43
19060.2,48.2,0.4,1.6,43
19602.0,86.5,0.4,1.6,43
20173.9,139.9,0.4,1.6,43
20739.7,129.7,0.4,1.6,43
21311.6,30.1,0.4,1.6,43
21883.5,103.5,0.4,1.6,43
22473.5,37.0,0.4,1.6,43
23045.4,-796.6,0.4,1.6,43
23593.2,-1214.8,0.4,1.6,43
24129.0,81.0,0.4,1.6,43
24700.9,59.2,0.4,1.6,43
25236.7,36.7,0.4,1.6,43
25820.6,5.8,0.4,1.6,43
26368.4,16.4,0.4,1.6,43
26958.4,59.6,0.4,1.6,43
27494.2,107.2,0.4,1.6,43
28042.0,15.8,0.4,1.6,43
28589.8,154.1,0.4,1.6,43
29125.6,58.7,0.4,1.6,43
29715.6,15.2,0.4,1.6,43
30281.4,68.4,0.4,1.6,43
30817.2,29.2,0.4,1.6,43
31389.1,26.1,0.4,1.6,43
31949.0,55.6,0.4,1.6,43
32514.9,1.9,0.4,1.6,43
33080.7,15.7,0.4,1.6,43
33664.7,58.7,0.4,1.6,43
34248.6,39.6,0.4,1.6,43
34790.4,113.4,0.4,1.6,43
35344.3,-135.7,0.4,1.6,43
35916.2,24.2,0.4,1.6,43
36464.0,18.0,0.4,1.6,43
37017.8,66.9,0.4,1.6,43
37553.6,5.6,0.4,1.6,43
38119.5,41.2,0.4,1.6,43
39227.2,21.2,0.4,1.6,43
39762.9,4.9,0.4,1.6,43
40316.8,169.1,0.4,1.6,43
40888.7,161.3,0.4,1.6,43
41436.5,68.5,0.4,1.6,43
41990.3,77.3,0.4,1.6,43
42556.2,13.2,0.4,1.6,43
43712.1,90.1,0.4,1.6,43
44290.0,54.2,0.4,1.6,43
44879.9,-352.1,0.4,1.6,43
45445.8,13.8,0.4,1.6,43
45987.6,-532.4,0.4,1.6,43
46571.6,77.6,0.4,1.6,43
47143.5,-1308.5,0.4,1.6,43
47721.4,123.1,0.4,1.6,43
48287.3,-1475.7,0.4,1.6,43
48829.1,67.9,0.4,1.6,43
49388.9,-1524.1,0.4,1.6,43
49978.9,19.9,0.4,1.6,43
50532.7,47.6,0.4,1.6,43
51110.6,116.6,0.4,1.6,43
51658.5,11.8,0.4,1.6,43
52206.3,28.3,0.4,1.6,43
52796.2,6.3,0.4,1.6,43
53350.1,52.1,0.4,1.6,43
53940.0,10.9,0.4,1.6,43
54511.9,56.9,0.4,1.6,43
55071.8,3.4,0.4,1.6,43
55625.6,43.6,0.4,1.6,43
56185.5,61.5,0.4,1.6,43
56757.4,3.4,0.4,1.6,43
57341.3,83.3,0.4,1.6,43
57931.3,88.3,0.4,1.6,43
58497.2,3.2,0.4,1.6,43
59075.1,-370.9,0.4,1.6,43
59647.0,25.6,0.4,1.6,43
60218.9,36.9,0.4,1.6,43
60778.8,10.8,0.4,1.6,43
549.7,117.7,0.4,1.6,43
1085.5,32.5,0.4,1.6,43
1675.4,1.4,0.4,1.6,43
2259.4,171.4,0.4,1.6,43
2801.2,42.9,0.4,1.6,43
3373.1,133.1,0.4,1.6,43
3920.9,43.9,0.4,1.6,43
4474.7,13.5,0.4,1.6,43
5010.5,79.8,0.4,1.6,43
5594.5,5.5,0.4,1.6,43
6166.4,1.4,0.4,1.6,43
6750.3,9.3,0.4,1.6,43
7286.1,-132.9,0.4,1.6,43
7852.0,85.0,0.4,1.6,43
8387.7,-641.3,0.4,1.6,43
8971.7,-701.3,0.4,1.6,43
9531.5,-808.5,0.4,1.6,43
10079.4,7.5,0.4,1.6,43
10639.2,4.8,0.4,1.6,43
11217.1,-157.9,0.4,1.6,43
11771.0,26.0,0.4,1.6,43
12348.9,-61.1,0.4,1.6,43
12938.9,68.9,0.4,1.6,43
13516.8,2.8,0.4,1.6,43
14106.7,40.7,0.4,1.6,43
14642.5,17.5,0.4,1.6,43
15190.3,20.3,0.4,1.6,43
15756.2,32.7,0.4,1.6,43
16310.1,110.1,0.4,1.6,43
16869.9,38.7,0.4,1.6,43
17411.7,122.7,0.4,1.6,43
17947.5,12.6,0.4,1.6,43
18537.5,96.5,0.4,1.6,43
19103.3,14.3,0.4,1.6,43
19681.3,88.3,0.4,1.6,43
20241.1,45.1,0.4,1.6,43
20807.0,2.0,0.4,1.6,43
21342.8,31.8,0.4,1.6,43
21914.7,-132.3,0.4,1.6,43
22480.6,25.6,0.4,1.6,43
23022.4,9.4,0.4,1.6,43
23576.2,39.7,0.4,1.6,43
24166.2,127.2,0.4,1.6,43
24714.0,54.0,0.4,1.6,43
25273.8,199.8,0.4,1.6,43
25821.7,22.4,0.4,1.6,43
26357.4,32.4,0.4,1.6,43
26893.2,2.0,0.4,1.6,43
27447.1,177.1,0.4,1.6,43
28025.0,10.3,0.4,1.6,43
28614.9,84.9,0.4,1.6,43
29204.9,71.9,0.4,1.6,43
29746.7,-28.3,0.4,1.6,43
30336.7,51.7,0.4,1.6,43
30908.6,-154.4,0.4,1.6,43
31492.5,73.5,0.4,1.6,43
32034.3,21.3,0.4,1.6,43
32624.3,26.3,0.4,1.6,43
33178.1,31.1,0.4,1.6,43
33738.0,15.0,0.4,1.6,43
34315.9,16.9,0.4,1.6,43
34857.7,22.7,0.4,1.6,43
35417.5,92.5,0.4,1.6,43
35971.4,25.4,0.4,1.6,43
36549.3,58.3,0.4,1.6,43
37085.1,19.1,0.4,1.6,43
37669.0,83.2,0.4,1.6,43
38234.9,41.9,0.4,1.6,43
38818.8,85.8,0.4,1.6,43
39402.8,82.8,0.4,1.6,43
39974.7,10.7,0.4,1.6,43
40534.5,87.5,0.4,1.6,43
41100.4,9.4,0.4,1.6,43
41666.3,92.3,0.4,1.6,43
42238.2,1.2,0.4,1.6,43
42780.0,33.0,0.4,1.6,43
43363.9,-73.1,0.4,1.6,43
43899.7,-181.3,0.4,1.6,43
44441.5,26.5,0.4,1.6,43
45031.5,-1625.5,0.4,1.6,43
45591.3,24.3,0.4,1.6,43
46145.2,-1477.8,0.4,1.6,43
46711.1,-2199.9,0.4,1.6,43
47289.0,57.0,0.4,1.6,43
47866.9,13.9,0.4,1.6,43
48432.8,97.1,0.4,1.6,43
48986.6,94.6,0.4,1.6,43
49576.6,85.9,0.4,1.6,43
50142.5,102.5,0.4,1.6,43
50708.3,38.3,0.4,1.6,43
51256.2,267.6,0.4,1.6,43
51846.1,37.1,0.4,1.6,43
52424.0,24.1,0.4,1.6,43
52971.9,6.9,0.4,1.6,43
53543.8,2.8,0.4,1.6,43
54091.6,28.6,0.4,1.6,43
54675.5,24.7,0.4,1.6,43
55253.4,63.4,0.4,1.6,43
55837.4,43.5,0.4,1.6,43
56373.2,10.2,0.4,1.6,43
56957.1,42.1,0.4,1.6,43
57492.9,25.9,0.4,1.6,43
58076.8,57.8,0.4,1.6,43
58618.6,-642.4,0.4,1.6,43
59172.5,33.5,0.4,1.6,43
59708.2,121.4,0.4,1.6,43
295.1,35.1,0.4,1.6,43
830.9,2.9,0.4,1.6,43
1420.8,33.8,0.4,1.6,43
1968.6,98.6,0.4,1.6,43
2540.5,26.5,0.4,1.6,43
3124.5,12.8,0.4,1.6,43
3714.4,4.4,0.4,1.6,43
4810.1,112.1,0.4,1.6,43
5388.0,84.5,0.4,1.6,43
5965.9,-504.1,0.4,1.6,43
6549.9,119.0,0.4,1.6,43
7097.7,27.3,0.4,1.6,43
7669.6,55.6,0.4,1.6,43
8235.5,-2098.5,0.4,1.6,43
8813.4,101.4,0.4,1.6,43
9379.3,35.3,0.4,1.6,43
9933.1,69.1,0.4,1.6,43
10517.0,41.6,0.4,1.6,43
11107.0,28.0,0.4,1.6,43
11678.9,103.7,0.4,1.6,43
12268.9,154.9,0.4,1.6,43
12852.8,9.8,0.4,1.6,43
13412.7,183.9,0.4,1.6,43
13972.5,138.5,0.4,1.6,43
14538.4,17.4,0.4,1.6,43
15086.2,38.2,0.4,1.6,43
15676.2,98.2,0.4,1.6,43
16826.0,67.0,0.4,1.6,43
17397.9,27.9,0.4,1.6,43
17933.7,9.7,0.4,1.6,43
18505.6,10.6,0.4,1.6,43
19083.5,3.5,0.4,1.6,43
19619.3,12.1,0.4,1.6,43
20161.1,-200.9,0.4,1.6,43
20739.0,39.0,0.4,1.6,43
21310.9,34.9,0.4,1.6,43
21888.8,-405.2,0.4,1.6,43
22436.6,36.6,0.4,1.6,43
23002.5,-96.5,0.4,1.6,43
23568.4,72.6,0.4,1.6,43
24122.2,57.2,0.4,1.6,43
24706.2,20.2,0.4,1.6,43
25290.1,6.1,0.4,1.6,43
25844.0,8.0,0.4,1.6,43
26415.9,73.9,0.4,1.6,43
26975.7,81.7,0.4,1.6,43
27559.7,21.7,0.4,1.6,43
28143.6,-38.4,0.4,1.6,43
28727.5,53.5,0.4,1.6,43
29293.4,69.8,0.4,1.6,43
29853.3,18.7,0.4,1.6,43
30437.2,-642.8,0.4,1.6,43
30997.1,-726.9,0.4,1.6,43
31532.9,68.9,0.4,1.6,43
32092.7,-2207.3,0.4,1.6,43
32634.5,72.1,0.4,1.6,43
33182.3,-2405.7,0.4,1.6,43
33754.2,-2523.8,0.4,1.6,43
34326.1,-2296.9,0.4,1.6,43
34892.0,81.2,0.4,1.6,43
35445.9,17.6,0.4,1.6,43
36005.7,77.7,0.4,1.6,43
36595.7,37.7,0.4,1.6,43
37155.5,72.5,0.4,1.6,43
37691.3,33.3,0.4,1.6,43
38269.2,36.2,0.4,1.6,43
38811.0,3.0,0.4,1.6,43
39358.9,44.9,0.4,1.6,43
40478.6,12.5,0.4,1.6,43
41014.4,44.4,0.4,1.6,43
41592.3,1.3,0.4,1.6,43
42158.2,29.2,0.4,1.6,43
42718.0,4.0,0.4,1.6,43
43271.9,-90.1,0.4,1.6,43
43843.8,31.8,0.4,1.6,43
44421.7,33.7,0.4,1.6,43
44999.6,27.6,0.4,1.6,43
45547.4,-482.6,0.4,1.6,43
46083.2,7.2,0.4,1.6,43
47221.0,7.0,0.4,1.6,43
47774.8,14.8,0.4,1.6,43
48346.7,62.7,0.4,1.6,43
48912.6,24.6,0.4,1.6,43
49496.5,246.5,0.4,1.6,43
50044.4,150.4,0.4,1.6,43
50628.3,66.7,0.4,1.6,43
51218.3,8.3,0.4,1.6,43
51808.2,-17.8,0.4,1.6,43
52362.1,6.9,0.4,1.6,43
52952.0,-162.0,0.4,1.6,43
53523.9,45.9,0.4,1.6,43
54065.7,-336.3,0.4,1.6,43
54655.7,7.7,0.4,1.6,43
55209.5,53.8,0.4,1.6,43
55763.4,107.4,0.4,1.6,43
56311.2,-1126.8,0.4,1.6,43
56883.1,-669.9,0.4,1.6,43
57418.9,-939.1,0.4,1.6,43
57972.7,93.7,0.4,1.6,43
58550.6,14.3,0.4,1.6,43
59116.5,29.3,0.4,1.6,43
59676.4,33.4,0.4,1.6,43
60218.2,20.2,0.4,1.6,43
60760.0,56.0,0.4,1.6,43
61343.9,18.9,0.4,1.6,43
422.7,8.7,0.4,1.6,43
964.5,24.1,0.4,1.6,43
1536.4,18.4,0.4,1.6,43
2090.2,67.2,0.4,1.6,43
2668.2,23.2,0.4,1.6,43
3234.0,23.0,0.4,1.6,43
3775.8,3.8,0.4,1.6,43
4329.7,29.7,0.4,1.6,43
4919.6,20.6,0.4,1.6,43
5485.5,24.5,0.4,1.6,43
6033.3,30.3,0.4,1.6,43
6617.3,4.3,0.4,1.6,43
7165.1,12.1,0.4,1.6,43
7731.0,29.0,0.4,1.6,43
8266.8,150.8,0.4,1.6,43
8820.6,83.6,0.4,1.6,43
9368.4,10.4,0.4,1.6,43
9952.4,72.4,0.4,1.6,43
10536.3,26.3,0.4,1.6,43
11084.1,259.1,0.4,1.6,43
11638.0,113.4,0.4,1.6,43
12209.9,124.9,0.4,1.6,43
12757.7,38.7,0.4,1.6,43
13299.5,-63.5,0.4,1.6,43
13859.3,115.3,0.4,1.6,43
14431.2,24.2,0.4,1.6,43
14967.0,56.0,0.4,1.6,43
15526.9,-412.1,0.4,1.6,43
16116.8,116.8,0.4,1.6,43
16676.7,-458.3,0.4,1.6,43
17230.5,69.5,0.4,1.6,43
17808.5,-16.5,0.4,1.6,43
18368.3,14.4,0.4,1.6,43
18934.2,-270.8,0.4,1.6,43
19506.1,101.4,0.4,1.6,43
20053.9,30.9,0.4,1.6,43
21203.7,5.4,0.4,1.6,43
21757.6,22.6,0.4,1.6,43
22329.5,42.5,0.4,1.6,43
22865.3,25.3,0.4,1.6,43
23449.2,9.1,0.4,1.6,43
23991.0,117.0,0.4,1.6,43
24562.9,3.9,0.4,1.6,43
25134.8,133.8,0.4,1.6,43
25676.6,31.6,0.4,1.6,43
26212.4,84.4,0.4,1.6,43
26784.3,12.3,0.4,1.6,43
27350.2,1.2,0.4,1.6,43
27940.1,6.1,0.4,1.6,43
28518.0,17.0,0.4,1.6,43
29108.0,80.9,0.4,1.6,43
29643.8,-1245.2,0.4,1.6,43
30197.6,-1335.4,0.4,1.6,43
30751.5,-2713.5,0.4,1.6,43
31311.3,2.3,0.4,1.6,43
31883.2,160.2,0.4,1.6,43
32467.2,117.0,0.4,1.6,43
33002.9,-2072.1,0.4,1.6,43
33568.8,158.2,0.4,1.6,43
34152.8,1.1,0.4,1.6,43
34718.6,178.6,0.4,1.6,43
35272.5,21.0,0.4,1.6,43
35820.3,20.3,0.4,1.6,43
36398.2,35.2,0.4,1.6,43
36958.1,123.1,0.4,1.6,43
37505.9,19.2,0.4,1.6,43
38065.8,-344.2,0.4,1.6,43
38607.6,-32.4,0.4,1.6,43
39179.5,13.5,0.4,1.6,43
39715.2,25.0,0.4,1.6,43
40299.2,-65.8,0.4,1.6,43
40841.0,82.5,0.4,1.6,43
41430.9,5.9,0.4,1.6,43
42002.8,1.8,0.4,1.6,43
42550.7,-160.3,0.4,1.6,43
43086.4,30.4,0.4,1.6,43
43634.3,4.3,0.4,1.6,43
44206.2,69.2,0.4,1.6,43
44741.9,76.9,0.4,1.6,43
45325.9,28.9,0.4,1.6,43
45897.8,150.8,0.4,1.6,43
46481.7,27.0,0.4,1.6,43
47023.5,149.5,0.4,1.6,43
47571.3,53.3,0.4,1.6,43
48149.3,46.3,0.4,1.6,43
48703.1,12.1,0.4,1.6,43
49293.1,4.1,0.4,1.6,43
49883.0,42.0,0.4,1.6,43
50418.8,8.1,0.4,1.6,43
50960.6,43.6,0.4,1.6,43
51550.6,-728.4,0.4,1.6,43
52092.4,47.4,0.4,1.6,43
52670.3,-2184.7,0.4,1.6,43
53260.2,135.2,0.4,1.6,43
53802.0,27.0,0.4,1.6,43
54349.9,7.7,0.4,1.6,43
54939.8,23.8,0.4,1.6,43
55523.8,193.8,0.4,1.6,43
56065.6,47.6,0.4,1.6,43
56631.4,227.1,0.4,1.6,43
57191.3,73.5,0.4,1.6,43
57769.2,144.2,0.4,1.6,43
58335.1,80.1,0.4,1.6,43
58882.9,312.9,0.4,1.6,43
59430.7,67.7,0.4,1.6,43
60008.7,61.7,0.4,1.6,43
60586.6,63.6,0.4,1.6,43
179.4,23.3,0.4,1.6,43
757.3,1.3,0.4,1.6,43
1335.2,75.2,0.4,1.6,43
1877.0,32.0,0.4,1.6,43
2455.0,25.0,0.4,1.6,43
3020.8,12.8,0.4,1.6,43
3574.7,14.7,0.4,1.6,43
4718.5,-14.5,0.4,1.6,43
5302.4,-557.6,0.4,1.6,43
5838.2,88.4,0.4,1.6,43
6422.1,79.1,0.4,1.6,43
6970.0,1.2,0.4,1.6,43
7523.8,53.8,0.4,1.6,43
8065.6,10.6,0.4,1.6,43
8613.4,16.4,0.4,1.6,43
9173.3,1.3,0.4,1.6,43
9721.1,43.1,0.4,1.6,43
10256.9,26.9,0.4,1.6,43
10804.7,22.7,0.4,1.6,43
11346.5,62.2,0.4,1.6,43
11900.3,-169.7,0.4,1.6,43
12478.3,22.3,0.4,1.6,43
13020.1,-15.9,0.4,1.6,43
13610.0,65.0,0.4,1.6,43
14200.0,6.5,0.4,1.6,43
14789.9,11.9,0.4,1.6,43
15343.8,61.8,0.4,1.6,43
15891.6,-1652.4,0.4,1.6,43
16427.4,-2082.6,0.4,1.6,43
16993.3,-3241.7,0.4,1.6,43
17535.1,97.3,0.4,1.6,43
18088.9,106.9,0.4,1.6,43
18678.9,75.9,0.4,1.6,43
19238.7,113.7,0.4,1.6,43
19828.7,73.7,0.4,1.6,43
20370.5,300.5,0.4,1.6,43
20936.4,11.4,0.4,1.6,43
21520.3,20.3,0.4,1.6,43
22694.2,14.2,0.4,1.6,43
23236.0,11.0,0.4,1.6,43
23807.9,29.9,0.4,1.6,43
24397.9,68.9,0.4,1.6,43
24951.7,1.7,0.4,1.6,43
25523.6,21.6,0.4,1.6,43
26065.4,-57.6,0.4,1.6,43
26655.4,-272.6,0.4,1.6,43
27239.3,113.3,0.4,1.6,43
27817.2,4.1,0.4,1.6,43
28359.0,-662.0,0.4,1.6,43
28912.9,58.9,0.4,1.6,43
29490.8,15.8,0.4,1.6,43
30038.6,41.6,0.4,1.6,43
30580.4,18.4,0.4,1.6,43
31122.2,8.2,0.4,1.6,43
32254.0,82.0,0.4,1.6,43
32819.8,3.8,0.4,1.6,43
33379.7,34.7,0.4,1.6,43
33969.7,21.7,0.4,1.6,43
34517.5,38.4,0.4,1.6,43
35077.3,121.3,0.4,1.6,43
35619.1,15.1,0.4,1.6,43
36209.1,-148.9,0.4,1.6,43
36793.0,82.0,0.4,1.6,43
37383.0,-263.0,0.4,1.6,43
37936.8,-675.2,0.4,1.6,43
38496.7,8.6,0.4,1.6,43
39074.6,104.6,0.4,1.6,43
39652.5,17.3,0.4,1.6,43
40212.4,32.1,0.4,1.6,43
40790.3,29.3,0.4,1.6,43
41380.3,205.3,0.4,1.6,43
41970.2,174.8,0.4,1.6,43
42560.2,15.2,0.4,1.6,43
43108.0,103.0,0.4,1.6,43
43685.9,92.9,0.4,1.6,43
44245.8,90.8,0.4,1.6,43
44799.6,69.6,0.4,1.6,43
45347.5,42.5,0.4,1.6,43
45913.3,56.3,0.4,1.6,43
46485.2,7.2,0.4,1.6,43
47057.1,5.1,0.4,1.6,43
47598.9,42.9,0.4,1.6,43
48188.9,11.9,0.4,1.6,43
48724.7,79.7,0.4,1.6,43
49296.6,12.6,0.4,1.6,43
49856.4,-393.6,0.4,1.6,43
50434.4,52.4,0.4,1.6,43
51012.3,54.3,0.4,1.6,43
51596.2,6.3,0.4,1.6,43
52138.0,2.0,0.4,1.6,43
52715.9,27.9,0.4,1.6,43
53257.7,17.7,0.4,1.6,43
53841.7,138.7,0.4,1.6,43
54401.5,176.5,0.4,1.6,43
54979.5,96.7,0.4,1.6,43
55515.2,21.2,0.4,1.6,43
