TOA,Delta TOA,PW,power,angle
17316.0,4.2,0.4,1.7,34
17638.0,38.0,0.4,1.7,34
17960.0,40.0,0.4,1.7,34
18075.0,34.0,0.4,1.7,34
18420.0,43.9,0.4,1.7,34
18535.0,30.0,0.4,1.7,34
18765.0,14.4,0.4,1.7,34
19225.0,72.3,0.4,1.7,34
19340.0,52.0,0.4,1.7,34
19570.0,19.2,0.4,1.7,34
19685.0,100.0,0.4,1.7,34
20030.0,100.7,0.4,1.7,34
20145.0,47.0,0.4,1.7,34
20375.0,55.5,0.4,1.7,34
20720.0,1.0,0.4,1.7,34
20950.0,69.0,0.4,1.7,34
21065.0,20.1,0.4,1.7,34
21180.0,2.0,0.4,1.7,34
21410.0,2.5,0.4,1.7,34
21755.0,64.0,0.4,1.7,34
21824.0,45.9,0.4,1.7,34
22169.0,8.6,0.4,1.7,34
22376.0,64.0,0.4,1.7,34
22514.0,40.0,0.4,1.7,34
22583.0,56.0,0.4,1.7,34
22790.0,19.0,0.4,1.7,34
22928.0,65.9,0.4,1.7,34
23273.0,28.5,0.4,1.7,34
23342.0,58.0,0.4,1.7,34
23802.0,151.5,0.4,1.7,34
23963.0,58.0,0.4,1.7,34
24124.0,57.0,0.4,1.7,34
24446.0,82.0,0.4,1.7,34
24768.0,25.6,0.4,1.7,34
24929.0,52.0,0.4,1.7,34
25251.0,126.2,0.4,1.7,34
25573.0,75.0,0.4,1.7,34
25734.0,74.0,0.4,1.7,34
25895.0,29.1,0.4,1.7,34
26056.0,99.0,0.4,1.7,34
26539.0,69.0,0.4,1.7,34
26700.0,136.3,0.4,1.7,34
27022.0,111.5,0.4,1.7,34
27183.0,92.0,0.4,1.7,34
27344.0,91.0,0.4,1.7,34
27666.0,77.4,0.4,1.7,34
27988.0,36.8,0.4,1.7,34
28149.0,86.0,0.4,1.7,34
28310.0,23.7,0.4,1.7,34
28678.0,1.4,0.4,1.7,34
28724.0,40.0,0.4,1.7,34
28862.0,16.0,0.4,1.7,34
29092.0,17.3,0.4,1.7,34
29184.0,41.0,0.4,1.7,34
29460.0,42.3,0.4,1.7,34
29690.0,34.0,0.4,1.7,34
30012.0,192.3,0.4,1.7,34
30334.0,57.0,0.4,1.7,34
30656.0,71.5,0.4,1.7,34
30978.0,242.0,0.4,1.7,34
31300.0,51.0,0.4,1.7,34
31622.0,260.9,0.4,1.7,34
31944.0,74.0,0.4,1.7,34
32266.0,179.6,0.4,1.7,34
32588.0,111.3,0.4,1.7,34
32910.0,54.9,0.4,1.7,34
33232.0,2.4,0.4,1.7,34
33554.0,91.0,0.4,1.7,34
33876.0,251.0,0.4,1.7,34
34198.0,258.9,0.4,1.7,34
34520.0,85.0,0.4,1.7,34
34842.0,169.7,0.4,1.7,34
35164.0,108.0,0.4,1.7,34
35486.0,96.2,0.4,1.7,34
35808.0,51.6,0.4,1.7,34
36130.0,102.0,0.4,1.7,34
36452.0,313.2,0.4,1.7,34
36774.0,125.0,0.4,1.7,34
37096.0,228.0,0.4,1.7,34
37418.0,143.9,0.4,1.7,34
37740.0,75.7,0.4,1.7,34
38062.0,58.7,0.4,1.7,34
38384.0,142.0,0.4,1.7,34
38706.0,-654.0,0.4,1.7,34
39028.0,259.9,0.4,1.7,34
39350.0,136.0,0.4,1.7,34
39580.0,86.6,0.4,1.7,34
39925.0,57.1,0.4,1.7,34
40040.0,43.0,0.4,1.7,34
40270.0,31.6,0.4,1.7,34
40385.0,91.0,0.4,1.7,34
40730.0,85.5,0.4,1.7,34
40845.0,38.0,0.4,1.7,34
41075.0,52.1,0.4,1.7,34
41420.0,46.3,0.4,1.7,34
41535.0,107.0,0.4,1.7,34
41650.0,60.0,0.4,1.7,34
41765.0,24.6,0.4,1.7,34
41995.0,108.0,0.4,1.7,34
42225.0,78.6,0.4,1.7,34
42455.0,55.0,0.4,1.7,34
42570.0,17.6,0.4,1.7,34
42938.0,38.7,0.4,1.7,34
43076.0,55.0,0.4,1.7,34
43214.0,31.0,0.4,1.7,34
43283.0,48.6,0.4,1.7,34
43490.0,10.0,0.4,1.7,34
43697.0,56.6,0.4,1.7,34
44042.0,49.0,0.4,1.7,34
44387.0,68.6,0.4,1.7,34
44663.0,9.5,0.4,1.7,34
44801.0,25.0,0.4,1.7,34
45031.0,26.7,0.4,1.7,34
45192.0,119.0,0.4,1.7,34
45353.0,1.8,0.4,1.7,34
45675.0,89.0,0.4,1.7,34
45836.0,145.8,0.4,1.7,34
46158.0,120.9,0.4,1.7,34
46319.0,112.0,0.4,1.7,34
46480.0,52.6,0.4,1.7,34
46802.0,35.6,0.4,1.7,34
47285.0,106.0,0.4,1.7,34
47607.0,119.2,0.4,1.7,34
47929.0,78.5,0.4,1.7,34
48090.0,128.0,0.4,1.7,34
48251.0,22.1,0.4,1.7,34
48412.0,153.0,0.4,1.7,34
48734.0,99.1,0.4,1.7,34
48895.0,123.0,0.4,1.7,34
49056.0,74.2,0.4,1.7,34
49378.0,57.2,0.4,1.7,34
49539.0,146.0,0.4,1.7,34
49700.0,36.2,0.4,1.7,34
49884.0,32.0,0.4,1.7,34
50068.0,45.5,0.4,1.7,34
50390.0,25.0,0.4,1.7,34
50436.0,39.0,0.4,1.7,34
50758.0,29.9,0.4,1.7,34
50988.0,2.0,0.4,1.7,34
51080.0,12.9,0.4,1.7,34
51402.0,254.0,0.4,1.7,34
51724.0,279.0,0.4,1.7,34
52046.0,88.0,0.4,1.7,34
52368.0,138.0,0.4,1.7,34
52690.0,81.6,0.4,1.7,34
53012.0,48.8,0.4,1.7,34
53334.0,296.0,0.4,1.7,34
53656.0,105.0,0.4,1.7,34
53978.0,265.8,0.4,1.7,34
54300.0,128.0,0.4,1.7,34
54622.0,180.5,0.4,1.7,34
54944.0,171.4,0.4,1.7,34
55266.0,91.3,0.4,1.7,34
55588.0,23.1,0.4,1.7,34
55910.0,145.0,0.4,1.7,34
56232.0,8.0,0.4,1.7,34
56554.0,200.7,0.4,1.7,34
56876.0,139.0,0.4,1.7,34
57198.0,158.7,0.4,1.7,34
57842.0,10.4,0.4,1.7,34
58486.0,156.0,0.4,1.7,34
58808.0,211.7,0.4,1.7,34
59130.0,17.0,0.4,1.7,34
59452.0,42.0,0.4,1.7,34
59774.0,105.4,0.4,1.7,34
60096.0,56.9,0.4,1.7,34
60418.0,20.2,0.4,1.7,34
60740.0,-380.0,0.4,1.7,34
60855.0,78.7,0.4,1.7,34
61085.0,82.0,0.4,1.7,34
61200.0,33.5,0.4,1.7,34
61545.0,4.0,0.4,1.7,34
62005.0,113.1,0.4,1.7,34
62235.0,4.1,0.4,1.7,34
62350.0,51.0,0.4,1.7,34
62695.0,99.0,0.4,1.7,34
63040.0,79.9,0.4,1.7,34
63155.0,46.0,0.4,1.7,34
63385.0,62.2,0.4,1.7,34
63960.0,68.0,0.4,1.7,34
64075.0,26.9,0.4,1.7,34
64190.0,1.0,0.4,1.7,34
64466.0,59.1,0.4,1.7,34
64742.0,40.0,0.4,1.7,34
64811.0,21.8,0.4,1.7,34
65225.0,33.7,0.4,1.7,34
65363.0,40.0,0.4,1.7,34
65501.0,16.0,0.4,1.7,34
65639.0,49.5,0.4,1.7,34
65846.0,64.0,0.4,1.7,34
65984.0,39.8,0.4,1.7,34
66421.0,70.7,0.4,1.7,34
66904.0,147.7,0.4,1.7,34
67065.0,149.0,0.4,1.7,34
67226.0,126.8,0.4,1.7,34
67387.0,12.0,0.4,1.7,34
67548.0,94.0,0.4,1.7,34
67870.0,21.8,0.4,1.7,34
68031.0,143.0,0.4,1.7,34
68192.0,12.7,0.4,1.7,34
68514.0,5.0,0.4,1.7,34
68675.0,4.0,0.4,1.7,34
68997.0,29.0,0.4,1.7,34
69319.0,32.0,0.4,1.7,34
69641.0,160.0,0.4,1.7,34
69802.0,120.8,0.4,1.7,34
70124.0,22.0,0.4,1.7,34
70285.0,21.0,0.4,1.7,34
70607.0,46.0,0.4,1.7,34
70929.0,92.7,0.4,1.7,34
71090.0,16.0,0.4,1.7,34
71182.0,10.7,0.4,1.7,34
71550.0,43.6,0.4,1.7,34
71734.0,39.0,0.4,1.7,34
71872.0,15.0,0.4,1.7,34
71918.0,13.5,0.4,1.7,34
72194.0,40.0,0.4,1.7,34
72286.0,42.5,0.4,1.7,34
72792.0,125.0,0.4,1.7,34
73114.0,141.2,0.4,1.7,34
73436.0,80.8,0.4,1.7,34
73758.0,11.0,0.4,1.7,34
74402.0,142.0,0.4,1.7,34
74724.0,205.9,0.4,1.7,34
75046.0,-8794.0,0.4,1.7,34
75368.0,28.0,0.4,1.7,34
75690.0,91.8,0.4,1.7,34
76012.0,11.7,0.4,1.7,34
76656.0,-7824.0,0.4,1.7,34
76978.0,45.0,0.4,1.7,34
77300.0,140.8,0.4,1.7,34
77622.0,88.3,0.4,1.7,34
77944.0,43.7,0.4,1.7,34
78266.0,-6534.0,0.4,1.7,34
78588.0,62.0,0.4,1.7,34
78910.0,264.6,0.4,1.7,34
79232.0,193.0,0.4,1.7,34
79554.0,143.9,0.4,1.7,34
79876.0,54.0,0.4,1.7,34
80198.0,42.9,0.4,1.7,34
80520.0,29.8,0.4,1.7,34
80842.0,210.0,0.4,1.7,34
81164.0,311.1,0.4,1.7,34
81486.0,-3634.0,0.4,1.7,34
81808.0,96.0,0.4,1.7,34
82130.0,193.1,0.4,1.7,34
82245.0,20.0,0.4,1.7,34
82360.0,17.0,0.4,1.7,34
82820.0,106.5,0.4,1.7,34
82935.0,89.0,0.4,1.7,34
83050.0,42.0,0.4,1.7,34
83165.0,104.6,0.4,1.7,34
83395.0,3.5,0.4,1.7,34
83855.0,37.0,0.4,1.7,34
84200.0,83.1,0.4,1.7,34
-3775.0,61.5,0.4,1.7,34
-3660.0,59.0,0.4,1.7,34
-3430.0,47.8,0.4,1.7,34
-3315.0,107.0,0.4,1.7,34
-3085.0,61.7,0.4,1.7,34
-2855.0,54.0,0.4,1.7,34
-2740.0,48.0,0.4,1.7,34
-2395.0,18.5,0.4,1.7,34
-2257.0,31.0,0.4,1.7,34
-2119.0,7.0,0.4,1.7,34
-1981.0,61.9,0.4,1.7,34
-1774.0,55.0,0.4,1.7,34
-1636.0,12.7,0.4,1.7,34
-1291.0,25.0,0.4,1.7,34
-1222.0,48.3,0.4,1.7,34
-808.0,68.1,0.4,1.7,34
-670.0,25.0,0.4,1.7,34
-509.0,24.0,0.4,1.7,34
-187.0,11.1,0.4,1.7,34
296.0,19.0,0.4,1.7,34
618.0,75.0,0.4,1.7,34
940.0,6.7,0.4,1.7,34
1101.0,41.0,0.4,1.7,34
1423.0,66.0,0.4,1.7,34
1745.0,94.3,0.4,1.7,34
1906.0,36.0,0.4,1.7,34
2067.0,45.7,0.4,1.7,34
2550.0,59.0,0.4,1.7,34
2711.0,58.0,0.4,1.7,34
2872.0,101.8,0.4,1.7,34
3033.0,83.0,0.4,1.7,34
3194.0,49.3,0.4,1.7,34
3516.0,53.0,0.4,1.7,34
3677.0,126.2,0.4,1.7,34
3999.0,58.0,0.4,1.7,34
4160.0,76.0,0.4,1.7,34
4252.0,6.0,0.4,1.7,34
4298.0,10.1,0.4,1.7,34
4574.0,31.0,0.4,1.7,34
4666.0,39.1,0.4,1.7,34
5034.0,40.5,0.4,1.7,34
5080.0,24.0,0.4,1.7,34
5402.0,22.1,0.4,1.7,34
5862.0,23.0,0.4,1.7,34
6184.0,48.0,0.4,1.7,34
6506.0,109.1,0.4,1.7,34
6828.0,72.4,0.4,1.7,34
7472.0,-11728.0,0.4,1.7,34
7794.0,65.0,0.4,1.7,34
8116.0,173.8,0.4,1.7,34
8438.0,109.5,0.4,1.7,34
8760.0,80.7,0.4,1.7,34
9082.0,55.8,0.4,1.7,34
9404.0,82.0,0.4,1.7,34
9726.0,293.8,0.4,1.7,34
10048.0,213.0,0.4,1.7,34
10370.0,216.4,0.4,1.7,34
10692.0,74.0,0.4,1.7,34
11014.0,99.0,0.4,1.7,34
11336.0,165.3,0.4,1.7,34
11658.0,140.5,0.4,1.7,34
11980.0,56.4,0.4,1.7,34
12302.0,19.7,0.4,1.7,34
12624.0,116.0,0.4,1.7,34
12946.0,316.8,0.4,1.7,34
13268.0,247.0,0.4,1.7,34
13590.0,211.8,0.4,1.7,34
13912.0,108.0,0.4,1.7,34
14234.0,126.6,0.4,1.7,34
14556.0,117.4,0.4,1.7,34
14878.0,76.8,0.4,1.7,34
15200.0,28.2,0.4,1.7,34
15315.0,80.0,0.4,1.7,34
15430.0,33.0,0.4,1.7,34
15545.0,6.6,0.4,1.7,34
15775.0,81.0,0.4,1.7,34
16005.0,111.8,0.4,1.7,34
16235.0,28.0,0.4,1.7,34
16350.0,102.1,0.4,1.7,34
16695.0,104.1,0.4,1.7,34
16925.0,97.0,0.4,1.7,34
17040.0,50.0,0.4,1.7,34
17385.0,76.7,0.4,1.7,34
17730.0,43.2,0.4,1.7,34
17845.0,45.0,0.4,1.7,34
18075.0,29.5,0.4,1.7,34
18420.0,15.8,0.4,1.7,34
18535.0,114.0,0.4,1.7,34
18650.0,67.0,0.4,1.7,34
18788.0,52.7,0.4,1.7,34
18926.0,46.0,0.4,1.7,34
19133.0,54.7,0.4,1.7,34
19409.0,16.0,0.4,1.7,34
19478.0,21.3,0.4,1.7,34
19892.0,45.0,0.4,1.7,34
20030.0,16.0,0.4,1.7,34
20237.0,43.1,0.4,1.7,34
20513.0,40.0,0.4,1.7,34
20582.0,57.0,0.4,1.7,34
21042.0,56.0,0.4,1.7,34
21364.0,113.7,0.4,1.7,34
21686.0,79.0,0.4,1.7,34
21847.0,78.0,0.4,1.7,34
22008.0,24.4,0.4,1.7,34
22169.0,103.0,0.4,1.7,34
22330.0,3.5,0.4,1.7,34
22652.0,73.0,0.4,1.7,34
22813.0,131.7,0.4,1.7,34
23135.0,79.2,0.4,1.7,34
23296.0,96.0,0.4,1.7,34
23457.0,11.0,0.4,1.7,34
23779.0,120.0,0.4,1.7,34
23940.0,147.1,0.4,1.7,34
24262.0,70.9,0.4,1.7,34
24584.0,53.9,0.4,1.7,34
24906.0,36.9,0.4,1.7,34
25067.0,112.0,0.4,1.7,34
25389.0,133.6,0.4,1.7,34
25688.0,38.4,0.4,1.7,34
25780.0,15.0,0.4,1.7,34
26010.0,1.7,0.4,1.7,34
26378.0,7.0,0.4,1.7,34
26424.0,38.0,0.4,1.7,34
26562.0,14.0,0.4,1.7,34
26792.0,38.6,0.4,1.7,34
26884.0,39.0,0.4,1.7,34
27252.0,100.5,0.4,1.7,34
27574.0,59.8,0.4,1.7,34
28218.0,-13382.0,0.4,1.7,34
28540.0,102.0,0.4,1.7,34
28862.0,161.3,0.4,1.7,34
29184.0,81.2,0.4,1.7,34
29506.0,64.2,0.4,1.7,34
29828.0,55.1,0.4,1.7,34
30150.0,30.2,0.4,1.7,34
30794.0,250.0,0.4,1.7,34
31116.0,215.6,0.4,1.7,34
31438.0,111.0,0.4,1.7,34
31760.0,90.9,0.4,1.7,34
32082.0,30.6,0.4,1.7,34
32404.0,13.6,0.4,1.7,34
33048.0,128.0,0.4,1.7,34
33370.0,153.0,0.4,1.7,34
33692.0,256.9,0.4,1.7,34
34014.0,236.0,0.4,1.7,34
34336.0,159.8,0.4,1.7,34
34658.0,127.1,0.4,1.7,34
34980.0,110.0,0.4,1.7,34
35302.0,37.8,0.4,1.7,34
35624.0,301.0,0.4,1.7,34
35946.0,2.0,0.4,1.7,34
36268.0,162.0,0.4,1.7,34
36590.0,163.0,0.4,1.7,34
36820.0,30.3,0.4,1.7,34
36935.0,19.0,0.4,1.7,34
37165.0,8.7,0.4,1.7,34
37625.0,88.0,0.4,1.7,34
37740.0,41.0,0.4,1.7,34
37970.0,96.2,0.4,1.7,34
38085.0,89.0,0.4,1.7,34
38315.0,82.5,0.4,1.7,34
38545.0,36.0,0.4,1.7,34
38660.0,49.1,0.4,1.7,34
39120.0,114.9,0.4,1.7,34
39235.0,105.0,0.4,1.7,34
39350.0,9.8,0.4,1.7,34
39695.0,106.0,0.4,1.7,34
39810.0,103.2,0.4,1.7,34
40109.0,7.0,0.4,1.7,34
40523.0,55.4,0.4,1.7,34
40730.0,7.0,0.4,1.7,34
40937.0,52.0,0.4,1.7,34
41213.0,31.0,0.4,1.7,34
41282.0,18.1,0.4,1.7,34
41696.0,1.0,0.4,1.7,34
42110.0,65.6,0.4,1.7,34
42432.0,17.1,0.4,1.7,34
42593.0,115.0,0.4,1.7,34
42915.0,129.5,0.4,1.7,34
43237.0,57.3,0.4,1.7,34
43398.0,110.0,0.4,1.7,34
43720.0,146.1,0.4,1.7,34
44042.0,62.1,0.4,1.7,34
44203.0,132.0,0.4,1.7,34
44525.0,139.1,0.4,1.7,34
44847.0,59.0,0.4,1.7,34
45008.0,127.0,0.4,1.7,34
45169.0,38.0,0.4,1.7,34
45652.0,130.8,0.4,1.7,34
45813.0,149.0,0.4,1.7,34
45974.0,13.0,0.4,1.7,34
46296.0,29.7,0.4,1.7,34
46618.0,12.7,0.4,1.7,34
46940.0,3.6,0.4,1.7,34
47124.0,29.0,0.4,1.7,34
47262.0,5.0,0.4,1.7,34
47308.0,32.6,0.4,1.7,34
47584.0,30.0,0.4,1.7,34
47630.0,19.5,0.4,1.7,34
47998.0,9.1,0.4,1.7,34
48090.0,23.0,0.4,1.7,34
48642.0,262.8,0.4,1.7,34
48964.0,114.0,0.4,1.7,34
49286.0,139.0,0.4,1.7,34
49608.0,160.5,0.4,1.7,34
49930.0,143.5,0.4,1.7,34
50252.0,102.9,0.4,1.7,34
50574.0,50.4,0.4,1.7,34
50896.0,13.6,0.4,1.7,34
51218.0,4.5,0.4,1.7,34
51540.0,287.0,0.4,1.7,34
51862.0,270.1,0.4,1.7,34
52184.0,148.0,0.4,1.7,34
52506.0,137.5,0.4,1.7,34
52828.0,61.4,0.4,1.7,34
53150.0,8.9,0.4,1.7,34
53472.0,5.0,0.4,1.7,34
53794.0,165.0,0.4,1.7,34
54116.0,174.6,0.4,1.7,34
54438.0,90.6,0.4,1.7,34
54760.0,77.6,0.4,1.7,34
55082.0,22.0,0.4,1.7,34
55404.0,19.9,0.4,1.7,34
55726.0,207.0,0.4,1.7,34
56048.0,16.0,0.4,1.7,34
56370.0,268.4,0.4,1.7,34
56692.0,39.0,0.4,1.7,34
57014.0,183.2,0.4,1.7,34
57336.0,154.3,0.4,1.7,34
57658.0,33.0,0.4,1.7,34
57980.0,21.8,0.4,1.7,34
58325.0,27.7,0.4,1.7,34
58440.0,32.0,0.4,1.7,34
58670.0,2.2,0.4,1.7,34
58785.0,80.0,0.4,1.7,34
59015.0,16.1,0.4,1.7,34
59245.0,27.0,0.4,1.7,34
59360.0,10.2,0.4,1.7,34
59705.0,20.2,0.4,1.7,34
59935.0,96.0,0.4,1.7,34
60050.0,22.2,0.4,1.7,34
60395.0,28.2,0.4,1.7,34
60740.0,22.4,0.4,1.7,34
60855.0,44.0,0.4,1.7,34
61200.0,103.9,0.4,1.7,34
61499.0,48.1,0.4,1.7,34
61637.0,43.0,0.4,1.7,34
61844.0,18.6,0.4,1.7,34
61913.0,22.0,0.4,1.7,34
62258.0,42.4,0.4,1.7,34
62465.0,61.0,0.4,1.7,34
62603.0,24.7,0.4,1.7,34
62948.0,14.9,0.4,1.7,34
63086.0,61.0,0.4,1.7,34
63224.0,37.0,0.4,1.7,34
63362.0,58.4,0.4,1.7,34
63500.0,16.0,0.4,1.7,34
63661.0,18.4,0.4,1.7,34
64144.0,147.0,0.4,1.7,34
64466.0,149.3,0.4,1.7,34
64627.0,9.0,0.4,1.7,34
64788.0,8.0,0.4,1.7,34
65110.0,20.7,0.4,1.7,34
65432.0,3.7,0.4,1.7,34
65593.0,3.0,0.4,1.7,34
65915.0,124.0,0.4,1.7,34
66237.0,26.0,0.4,1.7,34
66398.0,25.0,0.4,1.7,34
66559.0,54.5,0.4,1.7,34
66720.0,50.0,0.4,1.7,34
67042.0,159.1,0.4,1.7,34
67203.0,20.0,0.4,1.7,34
67364.0,79.0,0.4,1.7,34
67686.0,54.1,0.4,1.7,34
67847.0,43.0,0.4,1.7,34
68008.0,42.0,0.4,1.7,34
68169.0,158.7,0.4,1.7,34
68330.0,67.0,0.4,1.7,34
68376.0,34.5,0.4,1.7,34
68698.0,5.7,0.4,1.7,34
68790.0,14.0,0.4,1.7,34
69112.0,37.3,0.4,1.7,34
69434.0,37.0,0.4,1.7,34
69480.0,7.2,0.4,1.7,34
69572.0,13.0,0.4,1.7,34
70032.0,157.1,0.4,1.7,34
70354.0,84.9,0.4,1.7,34
70676.0,16.6,0.4,1.7,34
70998.0,8.0,0.4,1.7,34
71320.0,168.0,0.4,1.7,34
71642.0,186.3,0.4,1.7,34
71964.0,2.0,0.4,1.7,34
72286.0,57.7,0.4,1.7,34
72608.0,9.2,0.4,1.7,34
72930.0,185.0,0.4,1.7,34
73252.0,210.0,0.4,1.7,34
73574.0,19.0,0.4,1.7,34
73896.0,134.3,0.4,1.7,34
74218.0,42.0,0.4,1.7,34
74540.0,21.4,0.4,1.7,34
74862.0,227.0,0.4,1.7,34
75184.0,36.0,0.4,1.7,34
75506.0,234.5,0.4,1.7,34
75828.0,59.0,0.4,1.7,34
76150.0,105.9,0.4,1.7,34
76472.0,53.4,0.4,1.7,34
77438.0,76.0,0.4,1.7,34
77760.0,229.7,0.4,1.7,34
78082.0,149.6,0.4,1.7,34
78404.0,70.0,0.4,1.7,34
78726.0,32.8,0.4,1.7,34
79048.0,93.0,0.4,1.7,34
79370.0,253.0,0.4,1.7,34
79485.0,71.0,0.4,1.7,34
79830.0,68.5,0.4,1.7,34
230.0,15.4,0.4,1.7,34
575.0,25.3,0.4,1.7,34
690.0,87.0,0.4,1.7,34
805.0,40.0,0.4,1.7,34
920.0,23.4,0.4,1.7,34
1150.0,88.0,0.4,1.7,34
1380.0,77.4,0.4,1.7,34
1610.0,35.0,0.4,1.7,34
1725.0,91.3,0.4,1.7,34
2070.0,65.7,0.4,1.7,34
2300.0,104.0,0.4,1.7,34
2415.0,8.7,0.4,1.7,34
2760.0,105.0,0.4,1.7,34
2875.0,98.1,0.4,1.7,34
3220.0,52.0,0.4,1.7,34
3565.0,11.5,0.4,1.7,34
3841.0,52.0,0.4,1.7,34
3979.0,28.0,0.4,1.7,34
4255.0,7.0,0.4,1.7,34
4324.0,5.8,0.4,1.7,34
4738.0,65.0,0.4,1.7,34
4807.0,46.0,0.4,1.7,34
5106.0,50.6,0.4,1.7,34
5428.0,46.0,0.4,1.7,34
5589.0,45.0,0.4,1.7,34
5911.0,70.0,0.4,1.7,34
6233.0,22.6,0.4,1.7,34
6394.0,40.0,0.4,1.7,34
6716.0,111.4,0.4,1.7,34
7038.0,58.9,0.4,1.7,34
7199.0,62.0,0.4,1.7,34
7521.0,87.0,0.4,1.7,34
7843.0,79.5,0.4,1.7,34
8004.0,57.0,0.4,1.7,34
8165.0,66.4,0.4,1.7,34
8487.0,6.0,0.4,1.7,34
8648.0,80.0,0.4,1.7,34
8809.0,79.0,0.4,1.7,34
8970.0,130.3,0.4,1.7,34
9131.0,104.0,0.4,1.7,34
9292.0,73.9,0.4,1.7,34
9614.0,5.6,0.4,1.7,34
9959.0,3.7,0.4,1.7,34
10189.0,28.0,0.4,1.7,34
10327.0,4.0,0.4,1.7,34
10373.0,31.4,0.4,1.7,34
10649.0,29.0,0.4,1.7,34
10695.0,22.3,0.4,1.7,34
11063.0,23.7,0.4,1.7,34
11155.0,22.0,0.4,1.7,34
11477.0,106.5,0.4,1.7,34
11799.0,45.0,0.4,1.7,34
12121.0,33.1,0.4,1.7,34
12443.0,230.0,0.4,1.7,34
12765.0,39.0,0.4,1.7,34
13087.0,261.9,0.4,1.7,34
13409.0,62.0,0.4,1.7,34
13731.0,172.7,0.4,1.7,34
14053.0,151.8,0.4,1.7,34
14375.0,56.0,0.4,1.7,34
14697.0,113.8,0.4,1.7,34
15019.0,79.0,0.4,1.7,34
15341.0,79.8,0.4,1.7,34
15663.0,15.5,0.4,1.7,34
15985.0,73.0,0.4,1.7,34
16307.0,312.6,0.4,1.7,34
16629.0,96.0,0.4,1.7,34
16951.0,231.3,0.4,1.7,34
17273.0,182.7,0.4,1.7,34
17595.0,90.0,0.4,1.7,34
17917.0,156.6,0.4,1.7,34
18239.0,113.0,0.4,1.7,34
18561.0,91.0,0.4,1.7,34
18883.0,26.7,0.4,1.7,34
19205.0,9.7,0.4,1.7,34
19849.0,130.0,0.4,1.7,34
20171.0,207.0,0.4,1.7,34
20493.0,134.8,0.4,1.7,34
20815.0,98.1,0.4,1.7,34
21160.0,72.5,0.4,1.7,34
21390.0,78.0,0.4,1.7,34
21505.0,31.0,0.4,1.7,34
21850.0,79.0,0.4,1.7,34
22195.0,31.4,0.4,1.7,34
22310.0,26.0,0.4,1.7,34
22540.0,25.5,0.4,1.7,34
22885.0,7.8,0.4,1.7,34
23000.0,95.0,0.4,1.7,34
23115.0,48.0,0.4,1.7,34
23230.0,2.0,0.4,1.7,34
23460.0,96.0,0.4,1.7,34
23920.0,43.0,0.4,1.7,34
24035.0,81.7,0.4,1.7,34
24334.0,6.2,0.4,1.7,34
24541.0,43.0,0.4,1.7,34
24679.0,19.0,0.4,1.7,34
24748.0,61.5,0.4,1.7,34
25024.0,2.4,0.4,1.7,34
25438.0,41.9,0.4,1.7,34
25507.0,37.0,0.4,1.7,34
25852.0,61.7,0.4,1.7,34
26128.0,37.0,0.4,1.7,34
